|dates|Johnson_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Johnson_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Johnson_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Johnson_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Johnson_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Johnson_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Johnson_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Johnson_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-07-02|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-03|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-04|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-05|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-06|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-07|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-08|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-09|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-10|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-11|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-12|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-13|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-14|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-15|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-16|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-17|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-18|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-19|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-20|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-21|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-22|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-23|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-24|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-25|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-26|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-27|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-28|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-29|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-30|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-07-31|1987.0|0|82.0|0|3.9632672788786856|0|2069.0|0
0|2020-08-01|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-02|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-03|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-04|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-05|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-06|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-07|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-08|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-09|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-10|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-11|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-12|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-13|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-14|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-15|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-16|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-17|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-18|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-19|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-20|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-21|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-22|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-23|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-24|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-25|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-26|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-27|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-28|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-29|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-30|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-08-31|1951.0|0|73.0|0|3.6067193675889326|0|2024.0|0
0|2020-09-01|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-02|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-03|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-04|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-05|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-06|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-07|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-08|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-09|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-10|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-11|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-12|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-13|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-14|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-15|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-16|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-17|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-18|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-19|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-20|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-21|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-22|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-23|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-24|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-25|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-26|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-27|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-28|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-29|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-09-30|1949.0|0|67.0|0|3.3234126984126986|0|2016.0|0
0|2020-10-01|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-02|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-03|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-04|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-05|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-06|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-07|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-08|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-09|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-10|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-11|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-12|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-13|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-14|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-15|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-16|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-17|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-18|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-19|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-20|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-21|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-22|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-23|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-24|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-25|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-26|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-27|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-28|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-29|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-30|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-10-31|1959.0|0|60.0|0|2.971768202080238|0|2019.0|0
0|2020-11-01|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-02|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-03|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-04|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-05|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-06|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-07|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-08|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-09|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-10|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-11|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-12|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-13|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-14|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-15|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-16|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-17|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-18|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-19|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-20|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-21|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-22|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-23|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-24|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-25|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-26|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-27|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-28|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-29|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-11-30|1967.0|0|66.0|0|3.246433841613379|0|2033.0|0
0|2020-12-01|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
0|2020-12-02|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
0|2020-12-03|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
0|2020-12-04|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
0|2020-12-05|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
0|2020-12-06|1948.0|0|64.0|0|3.1809145129224654|0|2012.0|0
