|dates|DeSoto_Florida_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Florida_UnitedStates.NYT_ConfirmedCases.data|DeSoto_Florida_UnitedStates.NYT_ConfirmedCases.missing|DeSoto_Florida_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-30|3363.0|0|3363.0|0|67.0|0|0.0|100
0|2021-01-31|3372.0|0|3372.0|0|67.0|0|0.0|100
0|2021-02-01|3376.0|0|3376.0|0|67.0|0|0.0|100
0|2021-02-02|3401.0|0|3401.0|0|67.0|0|0.0|100
0|2021-02-03|3417.0|0|3417.0|0|67.0|0|0.0|100
0|2021-02-04|3427.0|0|3427.0|0|67.0|0|0.0|100
0|2021-02-05|3445.0|0|3445.0|0|67.0|0|0.0|100
0|2021-02-06|3464.0|0|3464.0|0|68.0|0|0.0|100
0|2021-02-07|3473.0|0|3473.0|0|68.0|0|0.0|100
0|2021-02-08|3474.0|0|3474.0|0|69.0|0|0.0|100
0|2021-02-09|3487.0|0|3487.0|0|69.0|0|0.0|100
0|2021-02-10|3496.0|0|3496.0|0|69.0|0|0.0|100
0|2021-02-11|3511.0|0|3511.0|0|69.0|0|0.0|100
0|2021-02-12|3524.0|0|3524.0|0|69.0|0|0.0|100
0|2021-02-13|3541.0|0|3541.0|0|69.0|0|0.0|100
0|2021-02-14|3549.0|0|3549.0|0|69.0|0|0.0|100
0|2021-02-15|3563.0|0|3563.0|0|71.0|0|0.0|100
0|2021-02-16|3583.0|0|3583.0|0|71.0|0|0.0|100
0|2021-02-17|3612.0|0|3612.0|0|71.0|0|0.0|100
0|2021-02-18|3624.0|0|3624.0|0|71.0|0|0.0|100
0|2021-02-19|3652.0|0|3652.0|0|72.0|0|0.0|100
0|2021-02-20|3669.0|0|3669.0|0|72.0|0|0.0|100
0|2021-02-21|3675.0|0|3675.0|0|73.0|0|0.0|100
0|2021-02-22|3685.0|0|3685.0|0|72.0|0|0.0|100
0|2021-02-23|3706.0|0|3706.0|0|72.0|0|0.0|100
0|2021-02-24|3734.0|0|3734.0|0|72.0|0|0.0|100
0|2021-02-25|3734.0|0|3747.0|0|72.0|0|0.0|100
0|2021-02-26|3769.0|0|3769.0|0|73.0|0|0.0|100
0|2021-02-27|3769.0|0|3785.0|0|73.0|0|0.0|100
0|2021-02-28|3798.0|0|3798.0|0|73.0|0|0.0|100
0|2021-03-01|3798.0|0|3798.0|0|75.0|0|0.0|100
0|2021-03-02|3798.0|0|3823.0|0|75.0|0|0.0|100
0|2021-03-03|3798.0|0|3834.0|0|75.0|0|0.0|100
0|2021-03-04|3841.0|0|3841.0|0|75.0|0|0.0|100
0|2021-03-05|3850.0|0|3850.0|0|75.0|0|0.0|100
0|2021-03-06|3850.0|0|3858.0|0|75.0|0|0.0|100
0|2021-03-07|3850.0|0|3872.0|0|76.0|0|0.0|100
0|2021-03-08|3876.0|0|3876.0|0|76.0|0|0.0|100
0|2021-03-09|3876.0|0|3894.0|0|76.0|0|0.0|100
0|2021-03-10|3904.0|0|3904.0|0|75.0|0|0.0|100
0|2021-03-11|3909.0|0|3909.0|0|76.0|0|0.0|100
0|2021-03-12|3920.0|0|3920.0|0|77.0|0|0.0|100
0|2021-03-13|3931.0|0|3931.0|0|77.0|0|0.0|100
0|2021-03-14|3934.0|0|3934.0|0|78.0|0|0.0|100
0|2021-03-15|3934.0|0|3938.0|0|78.0|0|0.0|100
0|2021-03-16|3947.0|0|3947.0|0|79.0|0|0.0|100
0|2021-03-17|3956.0|0|3956.0|0|79.0|0|0.0|100
0|2021-03-18|3966.0|0|3966.0|0|79.0|0|0.0|100
0|2021-03-19|3970.0|0|3970.0|0|79.0|0|0.0|100
0|2021-03-20|3970.0|0|3976.0|0|79.0|0|0.0|100
0|2021-03-21|3984.0|0|3984.0|0|79.0|0|0.0|100
0|2021-03-22|3985.0|0|3985.0|0|80.0|0|0.0|100
0|2021-03-23|3997.0|0|3997.0|0|80.0|0|0.0|100
0|2021-03-24|4007.0|0|4007.0|0|80.0|0|0.0|100
0|2021-03-25|4017.0|0|4017.0|0|81.0|0|0.0|100
0|2021-03-26|4031.0|0|4031.0|0|82.0|0|0.0|100
0|2021-03-27|4042.0|0|4042.0|0|83.0|0|0.0|100
0|2021-03-28|4042.0|0|4056.0|0|83.0|0|0.0|100
0|2021-03-29|4061.0|0|4061.0|0|84.0|0|0.0|100
0|2021-03-30|4067.0|0|4067.0|0|85.0|0|0.0|100
0|2021-03-31|4076.0|0|4076.0|0|87.0|0|0.0|100
0|2021-04-01|4076.0|0|4083.0|0|87.0|0|0.0|100
0|2021-04-02|4089.0|0|4089.0|0|87.0|0|0.0|100
0|2021-04-03|4101.0|0|4101.0|0|87.0|0|0.0|100
0|2021-04-04|4103.0|0|4103.0|0|86.0|0|0.0|100
0|2021-04-05|4106.0|0|4106.0|0|86.0|0|0.0|100
0|2021-04-06|4115.0|0|4115.0|0|86.0|0|0.0|100
0|2021-04-07|4118.0|0|4118.0|0|86.0|0|0.0|100
0|2021-04-08|4126.0|0|4126.0|0|86.0|0|0.0|100
0|2021-04-09|4126.0|0|4134.0|0|86.0|0|0.0|100
0|2021-04-10|4126.0|0|4157.0|0|86.0|0|0.0|100
0|2021-04-11|4168.0|0|4168.0|0|86.0|0|0.0|100
0|2021-04-12|4169.0|0|4169.0|0|86.0|0|0.0|100
0|2021-04-13|4178.0|0|4178.0|0|86.0|0|0.0|100
0|2021-04-14|4183.0|0|4183.0|0|87.0|0|0.0|100
0|2021-04-15|4196.0|0|4196.0|0|88.0|0|0.0|100
0|2021-04-16|4196.0|0|4207.0|0|89.0|0|0.0|100
0|2021-04-17|4216.0|0|4216.0|0|89.0|0|0.0|100
0|2021-04-18|4224.0|0|4224.0|0|91.0|0|0.0|100
0|2021-04-19|4228.0|0|4228.0|0|91.0|0|0.0|100
0|2021-04-20|4237.0|0|4237.0|0|91.0|0|0.0|100
0|2021-04-21|4241.0|0|4241.0|0|91.0|0|0.0|100
0|2021-04-22|4241.0|0|4248.0|0|91.0|0|0.0|100
0|2021-04-23|4254.0|0|4254.0|0|91.0|0|0.0|100
0|2021-04-24|4260.0|0|4260.0|0|91.0|0|0.0|100
0|2021-04-25|4262.0|0|4262.0|0|92.0|0|0.0|100
0|2021-04-26|4264.0|0|4264.0|0|92.0|0|0.0|100
0|2021-04-27|4270.0|0|4270.0|0|92.0|0|0.0|100
0|2021-04-28|4275.0|0|4275.0|0|92.0|0|0.0|100
0|2021-04-29|4283.0|0|4283.0|0|92.0|0|0.0|100
0|2021-04-30|4299.0|0|4299.0|0|93.0|0|0.0|100
0|2021-05-01|4301.0|0|4301.0|0|93.0|0|0.0|100
0|2021-05-02|4307.0|0|4307.0|0|93.0|0|0.0|100
0|2021-05-03|4310.0|0|4310.0|0|93.0|0|0.0|100
0|2021-05-04|4314.0|0|4314.0|0|93.0|0|0.0|100
0|2021-05-05|4324.0|0|4324.0|0|93.0|0|0.0|100
0|2021-05-06|4324.0|0|4334.0|0|93.0|0|0.0|100
0|2021-05-07|4337.0|0|4337.0|0|94.0|0|0.0|100
0|2021-05-08|4341.0|0|4341.0|0|93.0|0|0.0|100
0|2021-05-09|4344.0|0|4344.0|0|93.0|0|0.0|100
0|2021-05-10|4346.0|0|4346.0|0|93.0|0|0.0|100
0|2021-05-11|4350.0|0|4350.0|0|93.0|0|0.0|100
0|2021-05-12|4357.0|0|4357.0|0|93.0|0|0.0|100
0|2021-05-13|4360.0|0|4360.0|0|93.0|0|0.0|100
0|2021-05-14|4362.0|0|4362.0|0|93.0|0|0.0|100
0|2021-05-15|4371.0|0|4371.0|0|93.0|0|0.0|100
0|2021-05-16|4373.0|0|4373.0|0|94.0|0|0.0|100
0|2021-05-17|4374.0|0|4374.0|0|94.0|0|0.0|100
0|2021-05-18|4374.0|0|4379.0|0|95.0|0|0.0|100
0|2021-05-19|4384.0|0|4384.0|0|95.0|0|0.0|100
0|2021-05-20|4386.0|0|4386.0|0|95.0|0|0.0|100
0|2021-05-21|4393.0|0|4393.0|0|95.0|0|0.0|100
0|2021-05-22|4400.0|0|4400.0|0|95.0|0|0.0|100
0|2021-05-23|4409.0|0|4409.0|0|95.0|0|0.0|100
0|2021-05-24|4411.0|0|4411.0|0|95.0|0|0.0|100
0|2021-05-25|4415.0|0|4415.0|0|96.0|0|0.0|100
0|2021-05-26|4419.0|0|4419.0|0|96.0|0|0.0|100
0|2021-05-27|4423.0|0|4423.0|0|98.0|0|0.0|100
0|2021-05-28|4426.0|0|4426.0|0|97.0|0|0.0|100
0|2021-05-29|4426.0|0|4426.0|0|97.0|0|0.0|100
0|2021-05-30|4426.0|0|4426.0|0|97.0|0|0.0|100
0|2021-05-31|4426.0|0|4426.0|0|97.0|0|0.0|100
0|2021-06-01|4435.0|0|4435.0|0|97.0|0|0.0|100
0|2021-06-02|4437.0|0|4437.0|0|97.0|0|0.0|100
0|2021-06-03|4438.0|0|4438.0|0|97.0|0|0.0|100
0|2021-06-04|4438.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-05|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-06|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-07|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-08|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-09|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-10|4444.0|0|4417.0|0|97.0|0|0.0|100
0|2021-06-11|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-12|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-13|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-14|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-15|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-16|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-17|4460.0|0|4433.0|0|97.0|0|0.0|100
0|2021-06-18|4436.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-19|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-20|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-21|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-22|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-23|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-24|4463.0|0|4436.0|0|97.0|0|0.0|100
0|2021-06-25|4463.0|0|4440.0|0|97.0|0|0.0|100
0|2021-06-26|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-06-27|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-06-28|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-06-29|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-06-30|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-07-01|4467.0|0|4440.0|0|97.0|0|0.0|100
0|2021-07-02|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-03|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-04|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-05|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-06|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-07|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-08|4475.0|0|4448.0|0|97.0|0|0.0|100
0|2021-07-09|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-10|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-11|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-12|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-13|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-14|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-15|4489.0|0|4462.0|0|97.0|0|0.0|100
0|2021-07-16|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-17|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-18|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-19|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-20|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-21|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-22|4513.0|0|4486.0|0|97.0|0|0.0|100
0|2021-07-23|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-24|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-25|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-26|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-27|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-28|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-29|4545.0|0|4518.0|0|97.0|0|0.0|100
0|2021-07-30|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-07-31|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-01|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-02|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-03|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-04|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-05|4657.0|0|4630.0|0|97.0|0|0.0|100
0|2021-08-06|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-07|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-08|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-09|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-10|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-11|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-12|4801.0|0|4774.0|0|97.0|0|0.0|100
0|2021-08-13|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-14|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-15|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-16|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-17|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-18|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-19|5009.0|0|4982.0|0|97.0|0|0.0|100
0|2021-08-20|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-21|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-22|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-23|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-24|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-25|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-26|5279.0|0|5252.0|0|97.0|0|0.0|100
0|2021-08-27|5637.0|0|5610.0|0|97.0|0|0.0|100
0|2021-08-28|5637.0|0|5610.0|0|97.0|0|0.0|100
0|2021-08-29|5637.0|0|5610.0|0|97.0|0|0.0|100
0|2021-08-30|5637.0|0|5610.0|0|97.0|0|0.0|100
0|2021-08-31|5637.0|0|5610.0|0|97.0|0|0.0|100
0|2021-09-01|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-02|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-03|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-04|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-05|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-06|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-07|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-08|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-09|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-10|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-11|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-12|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-13|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-14|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-15|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-16|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-17|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-18|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-19|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-20|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-21|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-22|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-23|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-24|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-25|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-26|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-27|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-28|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-29|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-30|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-01|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-02|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-03|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-04|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-05|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-06|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-07|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-08|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-09|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-10|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-11|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-12|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-13|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-14|5637.0|0|0.0|100|97.0|0|0.0|100
0|2021-10-15|5637.0|0|0.0|100|97.0|0|0.0|100
