|dates|Grant_Wisconsin_UnitedStates.AverageDailyTemperature.data|Grant_Wisconsin_UnitedStates.AverageDailyTemperature.missing|Grant_Wisconsin_UnitedStates.AverageDewPoint.data|Grant_Wisconsin_UnitedStates.AverageDewPoint.missing|Grant_Wisconsin_UnitedStates.AverageRelativeHumidity.data|Grant_Wisconsin_UnitedStates.AverageRelativeHumidity.missing|Grant_Wisconsin_UnitedStates.AverageSurfaceAirPressure.data|Grant_Wisconsin_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-02-22|31.989583333333332|0|24.895833333333332|0|75.28645833333333|0|28.997031249999992|0
0|2020-02-23|35.604166666666664|0|30.447916666666668|0|82.421875|0|28.830624999999973|0
0|2020-02-24|32.166666666666664|0|28.177083333333332|0|85.48958333333333|0|28.816041666666663|0
0|2020-02-25|32.015625|0|26.53125|0|80.17708333333333|0|28.96109375000002|0
0|2020-02-26|26.817708333333332|0|19.885416666666668|0|75.453125|0|29.05651041666667|0
0|2020-02-27|21.5625|0|15.59375|0|78.484375|0|28.972760416666677|0
0|2020-02-28|20.119791666666668|0|11.75|0|71.33333333333333|0|28.983854166666706|0
0|2020-02-29|23.385416666666668|0|15.604166666666666|0|73.3125|0|29.004583333333326|0
0|2020-03-01|39.15625|0|32.791666666666664|0|78.27083333333333|0|28.66187499999998|0
0|2020-03-02|32.885416666666664|0|30.09375|0|90.08333333333333|0|28.660208333333358|0
0|2020-03-03|35.791666666666664|0|31.364583333333332|0|84.83333333333333|0|28.547291666666677|0
0|2020-03-04|35.53125|0|29.09375|0|79.41666666666667|0|28.84437499999998|0
0|2020-03-05|37.302083333333336|0|31.354166666666668|0|79.55208333333333|0|28.830937499999976|0
0|2020-03-06|33.041666666666664|0|21.489583333333332|0|64.11458333333333|0|29.282291666666627|0
0|2020-03-07|38.96875|0|27.65625|0|65.63541666666667|0|29.205416666666675|0
0|2020-03-08|49.427083333333336|0|33.739583333333336|0|56.4375|0|28.945520833333347|0
0|2020-03-09|46.364583333333336|0|43.135416666666664|0|90.51041666666667|0|28.84520833333335|0
0|2020-03-10|38.510416666666664|0|32.5625|0|81.4375|0|29.060625000000016|0
0|2020-03-11|39.104166666666664|0|38.083333333333336|0|96.23958333333333|0|28.896770833333353|0
0|2020-03-12|41.90625|0|40.53125|0|95.1875|0|28.652395833333326|0
0|2020-03-13|36.333333333333336|0|24.895833333333332|0|64.79166666666667|0|29.09197916666668|0
0|2020-03-14|31.604166666666668|0|25.677083333333332|0|79.94791666666667|0|29.39437500000001|0
0|2020-03-15|29.583333333333332|0|25.729166666666668|0|85.625|0|29.474999999999994|0
0|2020-03-16|34.385416666666664|0|32.739583333333336|0|93.35416666666667|0|29.145833333333343|0
0|2020-03-17|36.390625|0|26.520833333333332|0|68.57291666666667|0|29.13489583333333|0
0|2020-03-18|38.098958333333336|0|36.817708333333336|0|95.54166666666667|0|28.993541666666648|0
0|2020-03-19|42.255208333333336|0|42.255208333333336|0|100.0|0|28.774218749999992|0
0|2020-03-20|33.739583333333336|0|29.322916666666668|0|84.77083333333333|0|29.106875000000002|0
0|2020-03-21|29.427083333333332|0|20.291666666666668|0|69.19791666666667|0|29.419270833333368|0
0|2020-03-22|31.25|0|27.03125|0|84.71875|0|29.2371875|0
0|2020-03-23|36.015625|0|34.666666666666664|0|95.47916666666667|0|29.056041666666655|0
0|2020-03-24|39.572916666666664|0|37.104166666666664|0|91.40625|0|28.956614583333337|0
0|2020-03-25|39.765625|0|39.734375|0|99.91666666666667|0|28.775677083333317|0
0|2020-03-26|43.84375|0|43.416666666666664|0|98.42708333333333|0|28.750208333333358|0
0|2020-03-27|44.96875|0|42.614583333333336|0|92.21875|0|28.746249999999975|0
0|2020-03-28|47.395833333333336|0|47.0|0|98.6875|0|28.51395833333334|0
0|2020-03-29|42.354166666666664|0|39.6875|0|90.38541666666667|0|28.514895833333338|0
0|2020-03-30|45.854166666666664|0|34.739583333333336|0|67.92708333333333|0|29.02354166666665|0
0|2020-03-31|37.541666666666664|0|33.145833333333336|0|84.90625|0|28.981770833333318|0
0|2020-04-01|42.427083333333336|0|35.291666666666664|0|78.59375|0|28.961875000000006|0
0|2020-04-02|50.526041666666664|0|41.046875|0|72.375|0|28.972864583333333|0
0|2020-04-03|47.65625|0|43.0625|0|84.9375|0|28.93531250000001|0
0|2020-04-04|38.020833333333336|0|28.333333333333332|0|72.88541666666667|0|29.050833333333316|0
0|2020-04-05|44.994791666666664|0|31.364583333333332|0|60.880208333333336|0|29.049895833333338|0
0|2020-04-06|46.541666666666664|0|39.604166666666664|0|77.46875|0|28.89541666666669|0
0|2020-04-07|59.760416666666664|0|56.90625|0|91.46875|0|28.63302083333333|0
0|2020-04-08|49.583333333333336|0|47.104166666666664|0|91.875|0|28.68270833333334|0
0|2020-04-09|37.458333333333336|0|27.020833333333332|0|67.58333333333333|0|28.770000000000014|0
0|2020-04-10|38.583333333333336|0|25.25|0|62.020833333333336|0|28.91875000000002|0
0|2020-04-11|47.78125|0|37.125|0|70.09375|0|28.71010416666667|0
0|2020-04-12|46.625|0|45.791666666666664|0|97.07291666666667|0|28.51052083333334|0
0|2020-04-13|33.135416666666664|0|25.645833333333332|0|76.07291666666667|0|28.81604166666666|0
0|2020-04-14|29.59375|0|20.541666666666668|0|69.85416666666667|0|29.0230208333333|0
0|2020-04-15|29.6875|0|18.166666666666668|0|64.60416666666667|0|28.986354166666704|0
0|2020-04-16|33.6875|0|18.119791666666668|0|55.666666666666664|0|29.14302083333335|0
0|2020-04-17|39.083333333333336|0|28.416666666666668|0|68.84375|0|28.962083333333364|0
0|2020-04-18|47.135416666666664|0|34.40625|0|64.88541666666667|0|28.74104166666666|0
0|2020-04-19|50.036458333333336|0|29.302083333333332|0|48.005208333333336|0|28.71421874999997|0
0|2020-04-20|48.458333333333336|0|30.947916666666668|0|54.010416666666664|0|28.607916666666664|0
0|2020-04-21|42.734375|0|19.973958333333332|0|42.020833333333336|0|28.829531250000034|0
0|2020-04-22|51.567708333333336|0|38.572916666666664|0|62.9375|0|28.72166666666668|0
0|2020-04-23|47.375|0|46.114583333333336|0|95.65625|0|28.64052083333334|0
0|2020-04-24|46.239583333333336|0|43.03125|0|89.3125|0|28.78812499999998|0
0|2020-04-25|49.59375|0|39.666666666666664|0|71.54166666666667|0|28.90406250000002|0
0|2020-04-26|53.8125|0|34.098958333333336|0|50.572916666666664|0|29.019166666666674|0
0|2020-04-27|56.53125|0|45.541666666666664|0|67.67708333333333|0|28.871041666666695|0
0|2020-04-28|57.354166666666664|0|55.28125|0|92.98958333333333|0|28.649791666666673|0
0|2020-04-29|50.84375|0|46.4375|0|86.36458333333333|0|28.55052083333332|0
0|2020-04-30|55.625|0|34.260416666666664|0|48.578125|0|28.77520833333334|0
0|2020-05-01|56.96875|0|39.614583333333336|0|55.385416666666664|0|28.849687500000016|0
0|2020-05-02|64.10416666666667|0|44.145833333333336|0|52.427083333333336|0|28.78458333333333|0
0|2020-05-03|61.354166666666664|0|34.90625|0|39.645833333333336|0|28.870625000000008|0
0|2020-05-04|48.322916666666664|0|36.083333333333336|0|63.666666666666664|0|28.991874999999975|0
0|2020-05-05|43.635416666666664|0|39.166666666666664|0|85.64583333333333|0|28.91958333333334|0
0|2020-05-06|50.46875|0|40.364583333333336|0|72.96875|0|29.00124999999997|0
0|2020-05-07|53.229166666666664|0|31.770833333333332|0|50.520833333333336|0|28.89031250000001|0
0|2020-05-08|41.885416666666664|0|20.375|0|44.927083333333336|0|28.98729166666668|0
0|2020-05-09|47.552083333333336|0|24.348958333333332|0|43.0625|0|29.018072916666654|0
0|2020-05-10|43.541666666666664|0|40.375|0|89.21875|0|28.935520833333346|0
0|2020-05-11|44.614583333333336|0|29.75|0|58.083333333333336|0|29.095625000000013|0
0|2020-05-12|48.848958333333336|0|25.005208333333332|0|44.791666666666664|0|29.0815625|0
0|2020-05-13|52.114583333333336|0|36.890625|0|59.755208333333336|0|29.012812499999992|0
0|2020-05-14|58.442708333333336|0|58.015625|0|98.71354166666667|0|28.77927083333334|0
0|2020-05-15|62.958333333333336|0|52.583333333333336|0|72.35416666666667|0|28.826666666666615|0
0|2020-05-16|60.927083333333336|0|52.0625|0|74.64583333333333|0|28.950833333333332|0
0|2020-05-17|54.666666666666664|0|54.260416666666664|0|98.64583333333333|0|28.694895833333334|0
0|2020-05-18|52.947916666666664|0|52.802083333333336|0|99.42708333333333|0|28.736458333333342|0
0|2020-05-19|53.510416666666664|0|53.291666666666664|0|99.34375|0|28.916354166666675|0
0|2020-05-20|59.645833333333336|0|55.5|0|86.78125|0|29.0178125|0
0|2020-05-21|58.0|0|55.395833333333336|0|91.01041666666667|0|28.993281249999956|0
0|2020-05-22|63.010416666666664|0|57.197916666666664|0|82.73958333333333|0|28.911250000000035|0
0|2020-05-23|64.65625|0|62.635416666666664|0|93.32291666666667|0|28.774479166666662|0
0|2020-05-24|69.48958333333333|0|66.09375|0|89.6875|0|28.798229166666676|0
0|2020-05-25|73.63541666666667|0|68.64583333333333|0|85.46875|0|28.82041666666663|0
0|2020-05-26|74.35416666666667|0|67.57291666666667|0|81.75|0|28.827708333333323|0
0|2020-05-27|74.375|0|67.42708333333333|0|80.61458333333333|0|28.820520833333322|0
0|2020-05-28|66.578125|0|66.578125|0|100.0|0|28.791406250000005|0
0|2020-05-29|59.692708333333336|0|51.760416666666664|0|77.015625|0|28.942447916666683|0
0|2020-05-30|59.854166666666664|0|47.03125|0|67.13541666666667|0|29.111354166666676|0
0|2020-05-31|59.859375|0|44.255208333333336|0|59.802083333333336|0|29.185677083333356|0
0|2020-06-01|67.88541666666667|0|57.072916666666664|0|69.23958333333333|0|28.97822916666668|0
0|2020-06-02|78.39583333333333|0|66.09375|0|68.26041666666667|0|28.789270833333294|0
0|2020-06-03|73.34375|0|67.71875|0|84.34375|0|28.76145833333329|0
0|2020-06-04|76.53125|0|64.32291666666667|0|71.34375|0|28.70489583333334|0
0|2020-06-05|75.21875|0|66.47916666666667|0|76.53125|0|28.787604166666643|0
0|2020-06-06|71.4375|0|53.421875|0|56.328125|0|28.9706770833333|0
0|2020-06-07|72.02083333333333|0|54.5|0|55.197916666666664|0|28.93489583333336|0
0|2020-06-08|78.19791666666667|0|55.34375|0|46.75|0|28.81145833333329|0
0|2020-06-09|73.82291666666667|0|63.963541666666664|0|73.63020833333333|0|28.46958333333332|0
0|2020-06-10|66.03125|0|64.19791666666667|0|94.14583333333333|0|28.503645833333337|0
0|2020-06-11|66.92708333333333|0|53.0625|0|65.1875|0|28.967187500000026|0
0|2020-06-12|68.81770833333333|0|53.729166666666664|0|62.8125|0|29.146510416666676|0
0|2020-06-13|60.364583333333336|0|41.770833333333336|0|52.223958333333336|0|29.19635416666667|0
0|2020-06-14|61.427083333333336|0|44.260416666666664|0|55.994791666666664|0|29.213489583333324|0
0|2020-06-15|65.29166666666667|0|45.895833333333336|0|51.65625|0|29.216354166666665|0
0|2020-06-16|70.125|0|50.708333333333336|0|51.447916666666664|0|29.162500000000048|0
0|2020-06-17|73.375|0|57.0625|0|59.072916666666664|0|29.040104166666612|0
0|2020-06-18|74.640625|0|58.052083333333336|0|58.65625|0|28.936927083333345|0
0|2020-06-19|73.07291666666667|0|66.30208333333333|0|79.22916666666667|0|28.919895833333317|0
0|2020-06-20|71.91666666666667|0|69.79166666666667|0|93.3125|0|28.8275|0
0|2020-06-21|71.109375|0|64.48958333333333|0|82.03125|0|28.795833333333317|0
0|2020-06-22|64.28125|0|64.27083333333333|0|99.85416666666667|0|28.75249999999998|0
0|2020-06-23|63.635416666666664|0|57.791666666666664|0|83.64583333333333|0|28.75041666666668|0
0|2020-06-24|64.08854166666667|0|58.28125|0|83.81770833333333|0|28.801458333333333|0
0|2020-06-25|69.48958333333333|0|60.25|0|75.52083333333333|0|28.868437500000024|0
0|2020-06-26|70.69791666666667|0|69.26041666666667|0|95.15625|0|28.802031249999985|0
0|2020-06-27|75.86458333333333|0|68.28125|0|79.71875|0|28.73260416666666|0
0|2020-06-28|75.84375|0|71.97916666666667|0|88.76041666666667|0|28.71124999999999|0
0|2020-06-29|76.86458333333333|0|74.84375|0|93.88541666666667|0|28.76281250000001|0
0|2020-06-30|77.015625|0|73.25520833333333|0|88.875|0|28.80359374999998|0
0|2020-07-01|77.21875|0|72.20833333333333|0|85.41666666666667|0|28.84281249999996|0
0|2020-07-02|77.86979166666667|0|66.96875|0|70.75520833333333|0|28.96213541666664|0
0|2020-07-03|78.78125|0|69.1875|0|75.14583333333333|0|28.979322916666646|0
0|2020-07-04|78.17708333333333|0|69.34375|0|77.20833333333333|0|28.954270833333325|0
0|2020-07-05|79.01041666666667|0|69.03645833333333|0|73.38541666666667|0|28.92270833333337|0
0|2020-07-06|80.04166666666667|0|71.19791666666667|0|76.0|0|28.916562500000023|0
0|2020-07-07|76.734375|0|71.94270833333333|0|86.94270833333333|0|28.88723958333335|0
0|2020-07-08|78.31770833333333|0|73.390625|0|86.31770833333333|0|28.83869791666668|0
0|2020-07-09|74.47395833333333|0|72.515625|0|94.3125|0|28.757760416666653|0
0|2020-07-10|73.63541666666667|0|66.67708333333333|0|81.29166666666667|0|28.835208333333288|0
0|2020-07-11|71.25|0|68.05729166666667|0|90.69791666666667|0|28.82968749999999|0
0|2020-07-12|71.33333333333333|0|64.8125|0|81.75|0|28.833177083333307|0
0|2020-07-13|72.546875|0|66.296875|0|82.54166666666667|0|28.8972916666667|0
0|2020-07-14|74.23958333333333|0|70.09895833333333|0|87.67708333333333|0|28.876562500000002|0
0|2020-07-15|71.20833333333333|0|71.09375|0|99.625|0|28.890937500000025|0
0|2020-07-16|70.296875|0|65.59895833333333|0|86.67708333333333|0|28.96369791666665|0
0|2020-07-17|74.72395833333333|0|71.44270833333333|0|90.36979166666667|0|28.986510416666658|0
0|2020-07-18|78.74479166666667|0|77.36979166666667|0|95.4375|0|28.807499999999965|0
0|2020-07-19|77.36458333333333|0|69.07291666666667|0|77.22916666666667|0|28.784166666666646|0
0|2020-07-20|71.109375|0|65.71354166666667|0|84.39583333333333|0|28.935104166666672|0
0|2020-07-21|70.60416666666667|0|69.53125|0|96.53125|0|28.896979166666682|0
0|2020-07-22|70.19791666666667|0|64.82291666666667|0|84.80208333333333|0|28.897604166666678|0
0|2020-07-23|67.47916666666667|0|62.333333333333336|0|85.34375|0|29.03166666666667|0
0|2020-07-24|72.94791666666667|0|67.47916666666667|0|84.59375|0|29.051041666666638|0
0|2020-07-25|78.03125|0|75.125|0|91.57291666666667|0|28.975833333333323|0
0|2020-07-26|79.70833333333333|0|77.08333333333333|0|92.32291666666667|0|28.890104166666674|0
0|2020-07-27|74.11458333333333|0|66.51041666666667|0|79.57291666666667|0|28.889166666666693|0
0|2020-07-28|73.10416666666667|0|65.35416666666667|0|79.09375|0|28.863541666666677|0
0|2020-07-29|75.44791666666667|0|68.71875|0|81.05208333333333|0|28.836562499999975|0
0|2020-07-30|73.89583333333333|0|66.10416666666667|0|78.36458333333333|0|28.856979166666637|0
0|2020-07-31|69.890625|0|61.880208333333336|0|77.92708333333333|0|28.917656250000018|0
0|2020-08-01|69.75|0|61.166666666666664|0|77.10416666666667|0|28.853749999999994|0
0|2020-08-02|67.08854166666667|0|64.50520833333333|0|92.31770833333333|0|28.840520833333287|0
0|2020-08-03|61.46875|0|55.927083333333336|0|83.46875|0|28.99947916666669|0
0|2020-08-04|62.625|0|54.84375|0|77.85416666666667|0|29.02083333333331|0
0|2020-08-05|65.13541666666667|0|56.333333333333336|0|76.22916666666667|0|29.009322916666637|0
0|2020-08-06|67.5|0|58.96875|0|76.0|0|29.02385416666665|0
0|2020-08-07|70.125|0|61.65625|0|76.82291666666667|0|29.022708333333274|0
0|2020-08-08|76.16666666666667|0|70.30208333333333|0|83.01041666666667|0|28.961770833333343|0
0|2020-08-09|73.60416666666667|0|73.19791666666667|0|98.84375|0|28.902916666666687|0
0|2020-08-10|74.07291666666667|0|73.94791666666667|0|99.5625|0|28.81505208333333|0
0|2020-08-11|69.390625|0|60.052083333333336|0|76.00520833333333|0|28.92760416666667|0
0|2020-08-12|70.25520833333333|0|62.84375|0|79.02604166666667|0|28.993854166666623|0
0|2020-08-13|73.00520833333333|0|67.04166666666667|0|82.78645833333333|0|28.994739583333303|0
0|2020-08-14|72.890625|0|66.60416666666667|0|82.59375|0|28.93385416666669|0
0|2020-08-15|70.25|0|65.97395833333333|0|87.83854166666667|0|28.906302083333358|0
0|2020-08-16|69.625|0|61.609375|0|79.21875|0|28.95562500000001|0
0|2020-08-17|70.52604166666667|0|61.682291666666664|0|75.765625|0|28.94578125000001|0
0|2020-08-18|66.09375|0|56.390625|0|74.25|0|28.991614583333288|0
0|2020-08-19|66.83854166666667|0|59.333333333333336|0|79.71354166666667|0|28.992760416666666|0
0|2020-08-20|68.40104166666667|0|61.0|0|79.41145833333333|0|28.90296875000003|0
0|2020-08-21|70.3125|0|63.125|0|80.66666666666667|0|28.85770833333333|0
0|2020-08-22|71.90104166666667|0|67.83854166666667|0|87.94791666666667|0|28.828437499999993|0
0|2020-08-23|74.796875|0|71.15625|0|89.47916666666667|0|28.86557291666669|0
0|2020-08-24|78.65625|0|73.625|0|86.20833333333333|0|28.91197916666668|0
0|2020-08-25|79.15625|0|73.81770833333333|0|85.13541666666667|0|28.92786458333335|0
0|2020-08-26|78.43229166666667|0|71.484375|0|81.30208333333333|0|28.842708333333366|0
0|2020-08-27|79.45833333333333|0|73.3125|0|83.30208333333333|0|28.769791666666645|0
0|2020-08-28|75.75|0|72.19791666666667|0|90.26041666666667|0|28.682968749999997|0
0|2020-08-29|67.85416666666667|0|58.53125|0|75.05208333333333|0|28.781770833333326|0
0|2020-08-30|65.16666666666667|0|56.177083333333336|0|74.98958333333333|0|28.813749999999956|0
0|2020-08-31|64.95833333333333|0|60.9375|0|87.90625|0|28.723750000000035|0
0|2020-09-01|62.171875|0|56.661458333333336|0|84.39583333333333|0|28.79609374999998|0
0|2020-09-02|69.46875|0|58.15625|0|73.40625|0|28.73421875|0
0|2020-09-03|65.42708333333333|0|53.567708333333336|0|69.140625|0|28.745624999999993|0
0|2020-09-04|62.885416666666664|0|49.734375|0|67.35416666666667|0|29.013229166666676|0
0|2020-09-05|66.84895833333333|0|52.625|0|63.729166666666664|0|29.088697916666693|0
0|2020-09-06|68.890625|0|65.3125|0|88.91666666666667|0|28.82630208333333|0
0|2020-09-07|62.083333333333336|0|53.572916666666664|0|75.40625|0|28.814687499999973|0
0|2020-09-08|51.067708333333336|0|50.515625|0|97.98958333333333|0|29.039635416666645|0
0|2020-09-09|49.0625|0|49.0625|0|100.0|0|29.194010416666703|0
0|2020-09-10|50.208333333333336|0|50.208333333333336|0|100.0|0|29.276250000000005|0
0|2020-09-11|55.776041666666664|0|55.776041666666664|0|100.0|0|29.145625000000027|0
0|2020-09-12|63.114583333333336|0|63.114583333333336|0|99.97916666666667|0|28.843645833333326|0
0|2020-09-13|61.791666666666664|0|57.90625|0|88.51041666666667|0|29.002187500000005|0
0|2020-09-14|63.666666666666664|0|60.59375|0|90.65104166666667|0|29.216979166666643|0
0|2020-09-15|66.39583333333333|0|59.755208333333336|0|82.015625|0|29.07828124999998|0
0|2020-09-16|64.29166666666667|0|60.348958333333336|0|88.38541666666667|0|28.95552083333335|0
0|2020-09-17|56.5|0|49.916666666666664|0|81.4375|0|29.091979166666643|0
0|2020-09-18|52.494791666666664|0|44.317708333333336|0|76.24479166666667|0|29.239062499999978|0
0|2020-09-19|53.354166666666664|0|43.505208333333336|0|72.25|0|29.23062499999998|0
0|2020-09-20|57.546875|0|44.177083333333336|0|63.005208333333336|0|29.232083333333303|0
0|2020-09-21|60.010416666666664|0|47.166666666666664|0|64.52083333333333|0|29.174166666666682|0
0|2020-09-22|64.9375|0|56.578125|0|76.77083333333333|0|29.052864583333317|0
0|2020-09-23|64.52604166666667|0|57.921875|0|81.65625|0|28.935572916666697|0
0|2020-09-24|64.13541666666667|0|60.541666666666664|0|89.14583333333333|0|28.8190625|0
0|2020-09-25|67.53645833333333|0|59.84375|0|78.41666666666667|0|28.791562499999966|0
0|2020-09-26|69.59375|0|64.71875|0|85.34375|0|28.60218749999999|0
0|2020-09-27|60.817708333333336|0|59.010416666666664|0|94.20833333333333|0|28.67937499999998|0
0|2020-09-28|52.755208333333336|0|49.614583333333336|0|89.81770833333333|0|28.722031250000025|0
0|2020-09-29|50.760416666666664|0|47.270833333333336|0|88.72916666666667|0|28.743854166666654|0
0|2020-09-30|52.90625|0|45.427083333333336|0|78.08333333333333|0|28.639479166666693|0
0|2020-10-01|48.630208333333336|0|44.703125|0|87.515625|0|28.957812500000028|0
0|2020-10-02|44.958333333333336|0|37.53125|0|78.01041666666667|0|29.080468749999984|0
0|2020-10-03|45.973958333333336|0|42.328125|0|88.29166666666667|0|29.058124999999993|0
0|2020-10-04|42.916666666666664|0|33.28125|0|72.95833333333333|0|29.147083333333367|0
0|2020-10-05|49.09375|0|36.984375|0|66.84895833333333|0|28.976041666666656|0
0|2020-10-06|60.1875|0|45.333333333333336|0|62.875|0|28.77703124999995|0
0|2020-10-07|62.40625|0|44.416666666666664|0|55.395833333333336|0|28.84760416666667|0
0|2020-10-08|55.890625|0|40.942708333333336|0|62.229166666666664|0|29.039270833333305|0
0|2020-10-09|64.90625|0|53.479166666666664|0|67.76041666666667|0|28.778333333333336|0
0|2020-10-10|64.11458333333333|0|50.697916666666664|0|67.32291666666667|0|28.808645833333305|0
0|2020-10-11|59.817708333333336|0|54.026041666666664|0|82.36979166666667|0|28.814635416666633|0
0|2020-10-12|57.916666666666664|0|49.854166666666664|0|76.86458333333333|0|28.681041666666673|0
0|2020-10-13|52.770833333333336|0|36.447916666666664|0|56.291666666666664|0|28.902916666666698|0
0|2020-10-14|56.114583333333336|0|39.583333333333336|0|54.916666666666664|0|28.657812500000016|0
0|2020-10-15|44.828125|0|29.145833333333332|0|56.208333333333336|0|28.86536458333336|0
0|2020-10-16|40.255208333333336|0|27.875|0|62.729166666666664|0|29.00817708333332|0
0|2020-10-17|50.244791666666664|0|32.442708333333336|0|51.75|0|28.833333333333353|0
0|2020-10-18|41.848958333333336|0|32.760416666666664|0|72.45833333333333|0|29.025208333333296|0
0|2020-10-19|33.583333333333336|0|24.708333333333332|0|71.16666666666667|0|29.167395833333355|0
0|2020-10-20|38.791666666666664|0|35.364583333333336|0|88.52083333333333|0|29.05364583333333|0
0|2020-10-21|45.239583333333336|0|41.75|0|88.63541666666667|0|29.037187499999998|0
