|dates|Chemung_NewYork_UnitedStates.JHU_ConfirmedCases.data|Chemung_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Chemung_NewYork_UnitedStates.NYT_ConfirmedCases.data|Chemung_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Chemung_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Chemung_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Chemung_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Chemung_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|132.0|0|132.0|0|1.0|0|0.0|100
0|2020-05-15|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-05-16|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-17|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-18|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-19|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-20|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-21|134.0|0|134.0|0|1.0|0|0.0|100
0|2020-05-22|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-05-23|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-24|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-25|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-26|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-27|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-28|136.0|0|136.0|0|1.0|0|0.0|100
0|2020-05-29|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-05-30|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-05-31|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-06-01|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-06-02|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-06-03|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-06-04|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-06-05|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-06|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-07|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-08|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-09|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-10|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-11|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-12|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-13|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-14|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-15|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-16|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-17|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-18|138.0|0|138.0|0|2.0|0|0.0|100
0|2020-06-19|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-20|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-21|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-22|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-23|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-24|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-25|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-26|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-27|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-28|140.0|0|140.0|0|2.0|0|0.0|100
0|2020-06-29|140.0|0|140.0|0|2.0|0|0.0|100
0|2020-06-30|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-07-01|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-07-02|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-07-03|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-07-04|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-07-05|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-07-06|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-07-07|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-07-08|147.0|0|147.0|0|2.0|0|0.0|100
0|2020-07-09|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-07-10|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-07-11|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-07-12|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-07-13|148.0|0|148.0|0|2.0|0|0.0|100
0|2020-07-14|149.0|0|149.0|0|2.0|0|0.0|100
0|2020-07-15|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-16|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-17|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-07-18|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-07-19|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-07-20|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-07-21|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-07-22|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-07-23|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-07-24|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-07-25|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-07-26|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-07-27|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-07-28|160.0|0|160.0|0|3.0|0|0.0|100
0|2020-07-29|161.0|0|161.0|0|3.0|0|0.0|100
0|2020-07-30|162.0|0|162.0|0|3.0|0|0.0|100
0|2020-07-31|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-01|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-02|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-03|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-04|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-05|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-08-06|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-08-07|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-08-08|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-08-09|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-08-10|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-08-11|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-08-12|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-08-13|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-08-14|187.0|0|187.0|0|3.0|0|0.0|100
0|2020-08-15|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-08-16|189.0|0|189.0|0|3.0|0|0.0|100
0|2020-08-17|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-08-18|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-08-19|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-08-20|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-08-21|193.0|0|193.0|0|3.0|0|0.0|100
0|2020-08-22|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-23|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-24|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-25|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-26|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-27|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-08-28|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-08-29|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-08-30|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-08-31|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-09-01|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-09-02|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-09-03|205.0|0|205.0|0|3.0|0|0.0|100
0|2020-09-04|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-09-05|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-09-06|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-09-07|210.0|0|210.0|0|3.0|0|0.0|100
0|2020-09-08|211.0|0|211.0|0|3.0|0|0.0|100
0|2020-09-09|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-09-10|218.0|0|218.0|0|3.0|0|0.0|100
0|2020-09-11|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-09-12|247.0|0|247.0|0|3.0|0|0.0|100
0|2020-09-13|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-09-14|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-09-15|269.0|0|269.0|0|3.0|0|0.0|100
0|2020-09-16|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-09-17|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-09-18|305.0|0|305.0|0|3.0|0|0.0|100
0|2020-09-19|322.0|0|322.0|0|3.0|0|0.0|100
0|2020-09-20|322.0|0|330.0|0|3.0|0|0.0|100
0|2020-09-21|338.0|0|338.0|0|3.0|0|0.0|100
0|2020-09-22|349.0|0|349.0|0|3.0|0|0.0|100
0|2020-09-23|361.0|0|361.0|0|3.0|0|0.0|100
0|2020-09-24|387.0|0|387.0|0|3.0|0|0.0|100
0|2020-09-25|415.0|0|415.0|0|3.0|0|0.0|100
0|2020-09-26|440.0|0|440.0|0|3.0|0|0.0|100
0|2020-09-27|461.0|0|461.0|0|3.0|0|0.0|100
0|2020-09-28|470.0|0|470.0|0|3.0|0|0.0|100
0|2020-09-29|492.0|0|492.0|0|3.0|0|0.0|100
0|2020-09-30|510.0|0|510.0|0|3.0|0|0.0|100
0|2020-10-01|560.0|0|560.0|0|3.0|0|0.0|100
0|2020-10-02|591.0|0|591.0|0|3.0|0|0.0|100
0|2020-10-03|651.0|0|651.0|0|3.0|0|0.0|100
0|2020-10-04|721.0|0|721.0|0|3.0|0|0.0|100
0|2020-10-05|747.0|0|747.0|0|3.0|0|0.0|100
0|2020-10-06|785.0|0|785.0|0|3.0|0|0.0|100
0|2020-10-07|816.0|0|816.0|0|3.0|0|0.0|100
0|2020-10-08|855.0|0|855.0|0|3.0|0|0.0|100
0|2020-10-09|888.0|0|888.0|0|3.0|0|0.0|100
0|2020-10-10|929.0|0|929.0|0|3.0|0|0.0|100
0|2020-10-11|958.0|0|958.0|0|3.0|0|0.0|100
0|2020-10-12|985.0|0|985.0|0|3.0|0|0.0|100
0|2020-10-13|1015.0|0|1015.0|0|3.0|0|0.0|100
0|2020-10-14|1061.0|0|1061.0|0|3.0|0|0.0|100
0|2020-10-15|1104.0|0|1104.0|0|3.0|0|0.0|100
0|2020-10-16|1156.0|0|1156.0|0|3.0|0|0.0|100
0|2020-10-17|1199.0|0|1199.0|0|3.0|0|0.0|100
0|2020-10-18|1244.0|0|1244.0|0|3.0|0|0.0|100
0|2020-10-19|1292.0|0|1292.0|0|3.0|0|0.0|100
0|2020-10-20|1332.0|0|1332.0|0|3.0|0|0.0|100
0|2020-10-21|1381.0|0|1381.0|0|3.0|0|0.0|100
0|2020-10-22|1381.0|0|1456.0|0|3.0|0|0.0|100
0|2020-10-23|1381.0|0|1510.0|0|3.0|0|0.0|100
0|2020-10-24|1381.0|0|1544.0|0|3.0|0|0.0|100
0|2020-10-25|1381.0|0|1640.0|0|3.0|0|0.0|100
0|2020-10-26|1662.0|0|1662.0|0|3.0|0|0.0|100
0|2020-10-27|1710.0|0|1710.0|0|3.0|0|0.0|100
0|2020-10-28|1710.0|0|1743.0|0|3.0|0|0.0|100
0|2020-10-29|1777.0|0|1777.0|0|3.0|0|0.0|100
0|2020-10-30|1797.0|0|1797.0|0|3.0|0|0.0|100
0|2020-10-31|1826.0|0|1826.0|0|3.0|0|0.0|100
0|2020-11-01|1826.0|0|1852.0|0|3.0|0|0.0|100
0|2020-11-02|1890.0|0|1890.0|0|3.0|0|0.0|100
0|2020-11-03|1923.0|0|1923.0|0|3.0|0|0.0|100
0|2020-11-04|1948.0|0|1948.0|0|3.0|0|0.0|100
0|2020-11-05|1996.0|0|1996.0|0|22.0|0|0.0|100
0|2020-11-06|2046.0|0|2046.0|0|22.0|0|0.0|100
0|2020-11-07|2096.0|0|2096.0|0|22.0|0|0.0|100
0|2020-11-08|2096.0|0|2126.0|0|22.0|0|0.0|100
0|2020-11-09|2096.0|0|2135.0|0|22.0|0|0.0|100
0|2020-11-10|2096.0|0|2157.0|0|22.0|0|0.0|100
0|2020-11-11|2096.0|0|2197.0|0|22.0|0|0.0|100
0|2020-11-12|2241.0|0|2241.0|0|23.0|0|0.0|100
0|2020-11-13|2280.0|0|2280.0|0|23.0|0|0.0|100
0|2020-11-14|2331.0|0|2331.0|0|26.0|0|0.0|100
0|2020-11-15|2331.0|0|2362.0|0|26.0|0|0.0|100
0|2020-11-16|2380.0|0|2380.0|0|27.0|0|0.0|100
0|2020-11-17|2380.0|0|2404.0|0|27.0|0|0.0|100
0|2020-11-18|2380.0|0|2438.0|0|29.0|0|0.0|100
0|2020-11-19|2487.0|0|2487.0|0|29.0|0|0.0|100
0|2020-11-20|2487.0|0|2518.0|0|29.0|0|0.0|100
0|2020-11-21|2487.0|0|2571.0|0|32.0|0|0.0|100
0|2020-11-22|2647.0|0|2647.0|0|32.0|0|0.0|100
0|2020-11-23|2647.0|0|2702.0|0|32.0|0|0.0|100
0|2020-11-24|2647.0|0|2724.0|0|32.0|0|0.0|100
0|2020-11-25|2769.0|0|2769.0|0|33.0|0|0.0|100
0|2020-11-26|2769.0|0|2872.0|0|33.0|0|0.0|100
0|2020-11-27|2769.0|0|2955.0|0|33.0|0|0.0|100
0|2020-11-28|2769.0|0|2993.0|0|33.0|0|0.0|100
0|2020-11-29|3048.0|0|3048.0|0|38.0|0|0.0|100
0|2020-11-30|3048.0|0|3087.0|0|45.0|0|0.0|100
0|2020-12-01|3048.0|0|3109.0|0|45.0|0|0.0|100
0|2020-12-02|3140.0|0|3140.0|0|50.0|0|0.0|100
0|2020-12-03|3212.0|0|3212.0|0|50.0|0|0.0|100
0|2020-12-04|3310.0|0|3310.0|0|50.0|0|0.0|100
0|2020-12-05|3395.0|0|3395.0|0|50.0|0|0.0|100
0|2020-12-06|3433.0|0|3433.0|0|56.0|0|0.0|100
0|2020-12-07|3433.0|0|3457.0|0|56.0|0|0.0|100
0|2020-12-08|3433.0|0|3473.0|0|56.0|0|0.0|100
0|2020-12-09|3433.0|0|3531.0|0|62.0|0|0.0|100
0|2020-12-10|3595.0|0|3595.0|0|62.0|0|0.0|100
0|2020-12-11|3651.0|0|3651.0|0|64.0|0|0.0|100
0|2020-12-12|3701.0|0|3701.0|0|64.0|0|0.0|100
0|2020-12-13|3743.0|0|3743.0|0|70.0|0|0.0|100
0|2020-12-14|3776.0|0|3776.0|0|73.0|0|0.0|100
0|2020-12-15|3776.0|0|3803.0|0|73.0|0|0.0|100
0|2020-12-16|3848.0|0|3848.0|0|79.0|0|0.0|100
0|2020-12-17|3848.0|0|3918.0|0|79.0|0|0.0|100
0|2020-12-18|3991.0|0|3991.0|0|82.0|0|0.0|100
0|2020-12-19|4028.0|0|4028.0|0|82.0|0|0.0|100
0|2020-12-20|4083.0|0|4083.0|0|83.0|0|0.0|100
0|2020-12-21|4106.0|0|4106.0|0|84.0|0|0.0|100
0|2020-12-22|4136.0|0|4136.0|0|88.0|0|0.0|100
0|2020-12-23|4165.0|0|4165.0|0|88.0|0|0.0|100
0|2020-12-24|4211.0|0|4211.0|0|89.0|0|0.0|100
0|2020-12-25|4253.0|0|4253.0|0|90.0|0|0.0|100
0|2020-12-26|4284.0|0|4284.0|0|91.0|0|0.0|100
0|2020-12-27|4299.0|0|4299.0|0|93.0|0|0.0|100
0|2020-12-28|4299.0|0|4342.0|0|93.0|0|0.0|100
0|2020-12-29|4299.0|0|4389.0|0|94.0|0|0.0|100
0|2020-12-30|4448.0|0|4448.0|0|96.0|0|0.0|100
0|2020-12-31|4448.0|0|4531.0|0|96.0|0|0.0|100
0|2021-01-01|4585.0|0|4585.0|0|96.0|0|0.0|100
0|2021-01-02|4629.0|0|4629.0|0|97.0|0|0.0|100
0|2021-01-03|4629.0|0|4685.0|0|97.0|0|0.0|100
0|2021-01-04|4753.0|0|4753.0|0|97.0|0|0.0|100
0|2021-01-05|4753.0|0|4791.0|0|97.0|0|0.0|100
0|2021-01-06|4889.0|0|4889.0|0|99.0|0|0.0|100
0|2021-01-07|4889.0|0|4944.0|0|99.0|0|0.0|100
0|2021-01-08|5038.0|0|5038.0|0|101.0|0|0.0|100
0|2021-01-09|5086.0|0|5086.0|0|102.0|0|0.0|100
0|2021-01-10|5139.0|0|5139.0|0|103.0|0|0.0|100
0|2021-01-11|5192.0|0|5192.0|0|104.0|0|0.0|100
0|2021-01-12|5258.0|0|5258.0|0|106.0|0|0.0|100
0|2021-01-13|5305.0|0|5305.0|0|107.0|0|0.0|100
0|2021-01-14|5305.0|0|5359.0|0|107.0|0|0.0|100
0|2021-01-15|5305.0|0|5422.0|0|107.0|0|0.0|100
0|2021-01-16|5479.0|0|5479.0|0|107.0|0|0.0|100
0|2021-01-17|5534.0|0|5534.0|0|107.0|0|0.0|100
0|2021-01-18|5567.0|0|5567.0|0|108.0|0|0.0|100
0|2021-01-19|5603.0|0|5603.0|0|108.0|0|0.0|100
0|2021-01-20|5643.0|0|5643.0|0|108.0|0|0.0|100
0|2021-01-21|5689.0|0|5689.0|0|109.0|0|0.0|100
0|2021-01-22|5739.0|0|5739.0|0|109.0|0|0.0|100
0|2021-01-23|5782.0|0|5782.0|0|111.0|0|0.0|100
0|2021-01-24|5834.0|0|5834.0|0|111.0|0|0.0|100
0|2021-01-25|5834.0|0|5866.0|0|111.0|0|0.0|100
0|2021-01-26|5889.0|0|5889.0|0|112.0|0|0.0|100
0|2021-01-27|5889.0|0|5930.0|0|112.0|0|0.0|100
0|2021-01-28|5978.0|0|5978.0|0|115.0|0|0.0|100
0|2021-01-29|5998.0|0|5998.0|0|115.0|0|0.0|100
0|2021-01-30|5998.0|0|6018.0|0|115.0|0|0.0|100
0|2021-01-31|5998.0|0|6041.0|0|116.0|0|0.0|100
0|2021-02-01|6065.0|0|6065.0|0|117.0|0|0.0|100
0|2021-02-02|6065.0|0|6083.0|0|118.0|0|0.0|100
0|2021-02-03|6099.0|0|6099.0|0|119.0|0|0.0|100
