|dates|Plaquemines_Louisiana_UnitedStates.AverageDailyTemperature.data|Plaquemines_Louisiana_UnitedStates.AverageDailyTemperature.missing|Plaquemines_Louisiana_UnitedStates.AverageDewPoint.data|Plaquemines_Louisiana_UnitedStates.AverageDewPoint.missing|Plaquemines_Louisiana_UnitedStates.AverageRelativeHumidity.data|Plaquemines_Louisiana_UnitedStates.AverageRelativeHumidity.missing|Plaquemines_Louisiana_UnitedStates.AverageSurfaceAirPressure.data|Plaquemines_Louisiana_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-04-22|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-23|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-24|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-25|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-26|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-27|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-28|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-29|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-04-30|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-01|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-02|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-03|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-04|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-05|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-06|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-07|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-08|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-09|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-10|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-11|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-12|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-13|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-14|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-15|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-16|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-17|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-18|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-19|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-20|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-21|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-22|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-23|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-24|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-25|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-26|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-27|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-28|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-29|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-30|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-05-31|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-01|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-02|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-03|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-04|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-05|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-06|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-07|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-08|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-09|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-10|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-11|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-12|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-13|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-14|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-15|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-16|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-17|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-18|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-19|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-20|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-21|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-22|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-23|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-24|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-25|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-26|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-27|52.0|0|0.0|100|49.0|0|0.0|100
0|2020-06-28|57.333333333333336|0|0.0|100|54.0|0|0.0|100
0|2020-06-29|84.16666666666667|0|0.0|100|78.66666666666667|0|0.0|100
0|2020-06-30|85.0|0|0.0|100|77.0|0|0.0|100
0|2020-07-01|85.0|0|0.0|100|77.0|0|0.0|100
0|2020-07-02|85.0|0|0.0|100|77.0|0|0.0|100
0|2020-07-03|85.0|0|0.0|100|77.0|0|0.0|100
0|2020-07-04|84.33333333333333|0|0.0|100|77.66666666666667|0|0.0|100
0|2020-07-05|81.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-06|80.66666666666667|0|0.0|100|81.0|0|0.0|100
0|2020-07-07|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-08|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-09|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-10|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-11|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-12|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-13|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-14|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-15|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-16|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-17|79.0|0|0.0|100|81.0|0|0.0|100
0|2020-07-18|80.0|0|0.0|100|80.0|0|0.0|100
0|2020-07-19|85.0|0|0.0|100|75.0|0|0.0|100
0|2020-07-20|85.0|0|0.0|100|75.0|0|0.0|100
0|2020-07-21|85.0|0|0.0|100|75.0|0|0.0|100
0|2020-07-22|84.66666666666667|0|0.0|100|75.66666666666667|0|0.0|100
0|2020-07-23|83.0|0|0.0|100|79.0|0|0.0|100
0|2020-07-24|82.33333333333333|0|0.0|100|80.5|0|0.0|100
0|2020-07-25|79.0|0|0.0|100|88.0|0|0.0|100
0|2020-07-26|78.83333333333333|0|0.0|100|88.0|0|0.0|100
0|2020-07-27|78.0|0|0.0|100|87.83333333333333|0|0.0|100
0|2020-07-28|78.0|0|0.0|100|87.83333333333333|0|0.0|100
0|2020-07-29|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-30|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-07-31|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-01|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-02|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-03|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-04|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-05|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-06|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-07|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-08|78.0|0|0.0|100|92.0|0|0.0|100
0|2020-08-09|78.83333333333333|0|0.0|100|90.16666666666667|0|0.0|100
0|2020-08-10|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-11|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-12|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-13|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-14|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-15|83.0|0|0.0|100|81.0|0|0.0|100
0|2020-08-16|83.33333333333333|0|0.0|100|80.16666666666667|0|0.0|100
0|2020-08-17|85.0|0|0.0|100|74.83333333333333|0|0.0|100
0|2020-08-18|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-19|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-20|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-21|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-22|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-23|85.0|0|0.0|100|69.0|0|0.0|100
0|2020-08-24|84.16666666666667|0|0.0|100|73.0|0|0.0|100
0|2020-08-25|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-26|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-27|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-28|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-29|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-30|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-08-31|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-01|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-02|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-03|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-04|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-05|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-06|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-07|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-08|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-09|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-10|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-11|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-12|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-13|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-14|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-15|80.0|0|0.0|100|93.0|0|0.0|100
0|2020-09-16|79.83333333333333|0|0.0|100|90.16666666666667|0|0.0|100
0|2020-09-17|79.0|0|0.0|100|76.0|0|0.0|100
0|2020-09-18|79.0|0|0.0|100|76.0|0|0.0|100
0|2020-09-19|79.0|0|0.0|100|76.0|0|0.0|100
0|2020-09-20|78.16666666666667|0|0.0|100|79.16666666666667|0|0.0|100
0|2020-09-21|74.16666666666667|0|0.0|100|94.5|0|0.0|100
0|2020-09-22|75.33333333333333|0|0.0|100|91.66666666666667|0|0.0|100
0|2020-09-23|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-24|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-25|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-26|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-27|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-28|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-29|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-09-30|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-01|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-02|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-03|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-04|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-05|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-06|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-07|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-08|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-09|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-10|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-11|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-12|77.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-13|77.0|0|0.0|100|88.83333333333333|0|0.0|100
0|2020-10-14|77.0|0|0.0|100|83.0|0|0.0|100
0|2020-10-15|77.0|0|0.0|100|82.0|0|0.0|100
0|2020-10-16|77.0|0|0.0|100|77.0|0|0.0|100
0|2020-10-17|75.83333333333333|0|0.0|100|75.66666666666667|0|0.0|100
0|2020-10-18|70.83333333333333|0|0.0|100|72.5|0|0.0|100
0|2020-10-19|75.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-20|75.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-21|75.0|0|0.0|100|90.0|0|0.0|100
0|2020-10-22|75.33333333333333|0|0.0|100|90.0|0|0.0|100
0|2020-10-23|76.83333333333333|0|0.0|100|90.66666666666667|0|0.0|100
0|2020-10-24|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-25|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-26|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-27|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-28|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-29|76.0|0|0.0|100|94.0|0|0.0|100
0|2020-10-30|73.16666666666667|0|0.0|100|90.33333333333333|0|0.0|100
0|2020-10-31|60.0|0|0.0|100|73.16666666666667|0|0.0|100
0|2020-11-01|65.0|0|0.0|100|79.0|0|0.0|100
0|2020-11-02|65.0|0|0.0|100|79.0|0|0.0|100
0|2020-11-03|65.0|0|0.0|100|79.0|0|0.0|100
0|2020-11-04|65.41666666666667|0|0.0|100|77.33333333333333|0|0.0|100
0|2020-11-05|67.41666666666667|0|0.0|100|74.95833333333333|0|0.0|100
0|2020-11-06|69.0|0|0.0|100|90.0|0|0.0|100
0|2020-11-07|69.0|0|0.0|100|91.04166666666667|0|0.0|100
0|2020-11-08|69.0|0|0.0|100|95.0|0|0.0|100
0|2020-11-09|69.625|0|0.0|100|93.95833333333333|0|0.0|100
0|2020-11-10|72.0|0|0.0|100|90.0|0|0.0|100
0|2020-11-11|72.0|0|0.0|100|90.0|0|0.0|100
0|2020-11-12|71.16666666666667|0|0.0|100|88.33333333333333|0|0.0|100
0|2020-11-13|68.0|0|0.0|100|82.0|0|0.0|100
0|2020-11-14|68.0|0|0.0|100|82.0|0|0.0|100
0|2020-11-15|68.0|0|0.0|100|82.0|0|0.0|100
0|2020-11-16|66.75|0|0.0|100|76.16666666666667|0|0.0|100
0|2020-11-17|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-18|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-19|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-20|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-21|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-22|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-23|62.0|0|0.0|100|54.0|0|0.0|100
0|2020-11-24|63.458333333333336|0|0.0|100|60.25|0|0.0|100
0|2020-11-25|69.41666666666667|0|0.0|100|86.91666666666667|0|0.0|100
0|2020-11-26|71.0|0|0.0|100|97.79166666666667|0|0.0|100
0|2020-11-27|71.0|0|0.0|100|97.0|0|0.0|100
0|2020-11-28|69.95833333333333|0|0.0|100|95.95833333333333|0|0.0|100
0|2020-11-29|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-11-30|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-01|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-02|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-03|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-04|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-05|66.0|0|0.0|100|92.0|0|0.0|100
0|2020-12-06|63.083333333333336|0|0.0|100|89.91666666666667|0|0.0|100
0|2020-12-07|52.0|0|0.0|100|82.0|0|0.0|100
0|2020-12-08|52.625|0|0.0|100|80.33333333333333|0|0.0|100
0|2020-12-09|55.0|0|0.0|100|74.0|0|0.0|100
0|2020-12-10|56.25|0|0.0|100|76.5|0|0.0|100
0|2020-12-11|61.0|0|0.0|100|86.0|0|0.0|100
0|2020-12-12|61.625|0|0.0|100|88.91666666666667|0|0.0|100
0|2020-12-13|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-14|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-15|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-16|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-17|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-18|64.0|0|0.0|100|100.0|0|0.0|100
0|2020-12-19|63.375|0|0.0|100|96.66666666666667|0|0.0|100
0|2020-12-20|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-21|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-22|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-23|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-24|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-25|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-26|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-27|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-28|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-29|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-30|61.0|0|0.0|100|84.0|0|0.0|100
0|2020-12-31|61.0|0|0.0|100|84.0|0|0.0|100
0|2021-01-01|60.583333333333336|0|0.0|100|84.20833333333333|0|0.0|100
0|2021-01-02|59.0|0|0.0|100|85.0|0|0.0|100
0|2021-01-03|56.708333333333336|0|0.0|100|81.875|0|0.0|100
0|2021-01-04|48.0|0|0.0|100|70.0|0|0.0|100
0|2021-01-05|48.0|0|0.0|100|70.0|0|0.0|100
0|2021-01-06|50.291666666666664|0|0.0|100|72.70833333333333|0|0.0|100
0|2021-01-07|57.541666666666664|0|0.0|100|80.91666666666667|0|0.0|100
0|2021-01-08|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-09|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-10|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-11|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-12|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-13|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-14|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-15|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-16|52.0|0|0.0|100|73.0|0|0.0|100
0|2021-01-17|51.791666666666664|0|0.0|100|71.95833333333333|0|0.0|100
0|2021-01-18|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-19|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-20|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-21|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-22|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-23|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-24|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-25|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-26|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-27|51.0|0|0.0|100|68.0|0|0.0|100
0|2021-01-28|50.791666666666664|0|0.0|100|66.75|0|0.0|100
0|2021-01-29|50.0|0|0.0|100|62.0|0|0.0|100
0|2021-01-30|50.0|0|0.0|100|62.0|0|0.0|100
0|2021-01-31|50.0|0|0.0|100|62.0|0|0.0|100
0|2021-02-01|50.0|0|0.0|100|62.0|0|0.0|100
0|2021-02-02|49.583333333333336|0|0.0|100|60.75|0|0.0|100
