|dates|Roane_Tennessee_UnitedStates.AverageDailyTemperature.data|Roane_Tennessee_UnitedStates.AverageDailyTemperature.missing|Roane_Tennessee_UnitedStates.AverageDewPoint.data|Roane_Tennessee_UnitedStates.AverageDewPoint.missing|Roane_Tennessee_UnitedStates.AverageRelativeHumidity.data|Roane_Tennessee_UnitedStates.AverageRelativeHumidity.missing|Roane_Tennessee_UnitedStates.AverageSurfaceAirPressure.data|Roane_Tennessee_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-24|45.31597222222222|0|41.40208333333333|0|86.68194444444445|0|28.974145833333342|0
0|2020-01-25|40.24652777777778|0|29.996527777777775|0|67.11458333333333|0|29.08215277777778|0
0|2020-01-26|38.25|0|27.375|0|65.29166666666667|0|29.096666666666653|0
0|2020-01-27|43.01736111111111|0|36.37847222222222|0|78.6388888888889|0|28.97208333333333|0
0|2020-01-28|39.38690476190476|0|30.28571428571429|0|72.39880952380952|0|29.073964285714297|0
0|2020-01-29|42.291666666666664|0|33.375|0|71.75|0|29.079583333333336|0
0|2020-01-30|46.666666666666664|0|36.875|0|69.58333333333333|0|29.14624999999999|0
0|2020-01-31|46.75|0|37.541666666666664|0|71.33333333333333|0|29.15291666666667|0
0|2020-02-01|42.09722222222222|0|35.75|0|78.84722222222221|0|29.039027777777772|0
0|2020-02-02|48.791666666666664|0|32.666666666666664|0|57.041666666666664|0|28.985|0
0|2020-02-03|55.208333333333336|0|37.208333333333336|0|53.541666666666664|0|29.028333333333332|0
0|2020-02-04|57.59722222222223|0|50.8125|0|79.97222222222223|0|28.9878125|0
0|2020-02-05|59.236111111111114|0|56.7798611111111|0|91.60694444444444|0|28.843500000000006|0
0|2020-02-06|54.1875|0|50.93194444444444|0|88.66527777777777|0|28.497243055555558|0
0|2020-02-07|34.54861111111111|0|25.256944444444443|0|69.22222222222221|0|28.826388888888886|0
0|2020-02-08|33.854166666666664|0|28.083333333333332|0|79.5625|0|29.263125|0
0|2020-02-09|43.125|0|32.875|0|68.85416666666667|0|29.391250000000003|0
0|2020-02-10|47.38333333333333|0|42.88472222222222|0|84.86666666666667|0|29.17945138888889|0
0|2020-02-11|52.85555555555556|0|48.42986111111111|0|85.13055555555555|0|29.058520833333336|0
0|2020-02-12|46.354166666666664|0|41.47986111111111|0|83.25277777777778|0|29.01690972222222|0
0|2020-02-13|50.12916666666666|0|42.36696428571429|0|75.4453373015873|0|28.990640873015877|0
0|2020-02-14|33.416666666666664|0|19.166666666666668|0|57.708333333333336|0|29.425833333333333|0
0|2020-02-15|35.583333333333336|0|21.291666666666668|0|58.583333333333336|0|29.412500000000005|0
0|2020-02-16|45.791666666666664|0|33.875|0|64.27083333333333|0|29.1925|0
0|2020-02-17|49.583333333333336|0|37.52777777777778|0|66.33680555555556|0|29.11215277777779|0
0|2020-02-18|54.51944444444444|0|49.32956349206349|0|83.37678571428572|0|29.11975992063492|0
0|2020-02-19|46.75|0|31.48611111111111|0|57.75|0|29.36111111111111|0
0|2020-02-20|37.75555555555555|0|28.4375|0|71.72916666666667|0|29.401131944444444|0
0|2020-02-21|32.666666666666664|0|17.583333333333332|0|55.833333333333336|0|29.539999999999992|0
0|2020-02-22|36.458333333333336|0|19.583333333333332|0|56.583333333333336|0|29.433333333333337|0
0|2020-02-23|42.458333333333336|0|27.083333333333332|0|57.833333333333336|0|29.254999999999992|0
0|2020-02-24|44.62847222222223|0|38.96180555555556|0|81.45833333333333|0|29.00906250000001|0
0|2020-02-25|53.53055555555556|0|44.95902777777778|0|74.8|0|28.84339583333332|0
0|2020-02-26|45.34027777777778|0|37.34722222222222|0|73.66666666666667|0|28.950833333333335|0
0|2020-02-27|36.541666666666664|0|19.791666666666668|0|52.458333333333336|0|29.17291666666667|0
0|2020-02-28|37.00000000000001|0|28.111111111111114|0|70.45138888888889|0|29.124027777777773|0
0|2020-02-29|37.708333333333336|0|21.395833333333332|0|55.395833333333336|0|29.230416666666656|0
0|2020-03-01|43.583333333333336|0|26.0|0|54.541666666666664|0|29.227916666666662|0
0|2020-03-02|49.836805555555564|0|43.15625|0|79.87291666666665|0|29.00809722222223|0
0|2020-03-03|56.53819444444445|0|47.34722222222223|0|74.36805555555556|0|28.847020833333332|0
0|2020-03-04|52.166666666666664|0|34.25|0|55.833333333333336|0|29.034166666666653|0
0|2020-03-05|51.895833333333336|0|37.28472222222222|0|59.09722222222222|0|29.068125000000006|0
0|2020-03-06|44.4375|0|25.5625|0|48.958333333333336|0|29.232499999999998|0
0|2020-03-07|41.916666666666664|0|23.5|0|49.75|0|29.492083333333337|0
0|2020-03-08|46.4375|0|26.979166666666668|0|52.979166666666664|0|29.51687500000001|0
0|2020-03-09|56.083333333333336|0|35.375|0|46.458333333333336|0|29.463333333333335|0
0|2020-03-10|57.025|0|51.23263888888889|0|82.21111111111111|0|29.270534722222234|0
0|2020-03-11|59.03819444444445|0|50.364583333333336|0|75.72916666666666|0|29.115069444444433|0
0|2020-03-12|58.17361111111111|0|52.20138888888889|0|80.45833333333333|0|28.97541666666667|0
0|2020-03-13|62.49702380952382|0|47.8125|0|61.785714285714285|0|29.14035714285714|0
0|2020-03-14|52.625|0|36.666666666666664|0|58.416666666666664|0|29.31256944444444|0
0|2020-03-15|48.71041666666667|0|41.96875|0|77.99722222222222|0|29.351472222222213|0
0|2020-03-16|49.02222222222222|0|43.243055555555564|0|80.73055555555557|0|29.32433333333333|0
0|2020-03-17|55.329861111111114|0|51.47222222222222|0|86.85416666666667|0|29.25461805555555|0
0|2020-03-18|59.861111111111114|0|54.71527777777778|0|83.6388888888889|0|29.256041666666675|0
0|2020-03-19|68.88263888888889|0|59.39236111111111|0|73.81041666666667|0|29.20828472222222|0
0|2020-03-20|66.27222222222223|0|59.35833333333333|0|79.02222222222223|0|29.19927083333333|0
0|2020-03-21|52.645833333333336|0|45.75833333333333|0|77.75416666666666|0|29.342888888888883|0
0|2020-03-22|50.541666666666664|0|40.0625|0|67.9375|0|29.315625000000008|0
0|2020-03-23|55.30902777777778|0|51.984027777777776|0|88.60416666666667|0|29.16214583333333|0
0|2020-03-24|54.54861111111111|0|51.24305555555555|0|88.48958333333333|0|29.00878472222222|0
0|2020-03-25|57.8375|0|47.67777777777778|0|71.10694444444444|0|28.94134722222222|0
0|2020-03-26|60.791666666666664|0|45.75|0|61.875|0|28.99541666666666|0
0|2020-03-27|70.66666666666667|0|55.75|0|60.625|0|28.92916666666667|0
0|2020-03-28|73.9375|0|58.729166666666664|0|60.125|0|28.95333333333333|0
0|2020-03-29|70.21527777777779|0|48.138888888888886|0|52.0625|0|29.027222222222225|0
0|2020-03-30|61.208333333333336|0|36.375|0|42.583333333333336|0|29.160416666666666|0
0|2020-03-31|49.868055555555564|0|41.33680555555555|0|73.75694444444444|0|28.899722222222213|0
0|2020-04-01|46.958333333333336|0|34.708333333333336|0|63.166666666666664|0|29.01138888888889|0
0|2020-04-02|49.333333333333336|0|35.291666666666664|0|63.166666666666664|0|29.131250000000005|0
0|2020-04-03|56.416666666666664|0|36.875|0|54.5|0|29.077916666666656|0
0|2020-04-04|62.333333333333336|0|40.583333333333336|0|48.583333333333336|0|29.031249999999996|0
0|2020-04-05|64.95833333333333|0|46.875|0|56.708333333333336|0|29.050416666666663|0
0|2020-04-06|66.54166666666667|0|50.833333333333336|0|61.291666666666664|0|29.096249999999998|0
0|2020-04-07|68.83333333333333|0|54.625|0|62.916666666666664|0|29.01|0
0|2020-04-08|70.76388888888889|0|57.694444444444436|0|64.83333333333333|0|28.845138888888886|0
0|2020-04-09|63.75|0|40.458333333333336|0|48.541666666666664|0|28.800416666666667|0
0|2020-04-10|50.375|0|22.333333333333332|0|35.041666666666664|0|29.028333333333332|0
0|2020-04-11|52.291666666666664|0|27.958333333333332|0|46.958333333333336|0|29.08333333333333|0
0|2020-04-12|54.626190476190466|0|46.4218253968254|0|76.18333333333334|0|28.918030753968257|0
0|2020-04-13|57.760416666666664|0|48.30902777777777|0|71.99305555555556|0|28.88179861111112|0
0|2020-04-14|48.916666666666664|0|31.75|0|52.541666666666664|0|29.1575|0
0|2020-04-15|46.208333333333336|0|22.458333333333332|0|43.479166666666664|0|29.144375000000007|0
0|2020-04-16|48.791666666666664|0|29.208333333333332|0|51.375|0|29.29416666666666|0
0|2020-04-17|57.166666666666664|0|39.166666666666664|0|55.875|0|29.136250000000008|0
0|2020-04-18|53.90277777777778|0|41.30277777777778|0|64.03333333333333|0|29.041194444444443|0
0|2020-04-19|51.48333333333333|0|42.25833333333333|0|73.68611111111112|0|28.916319444444436|0
0|2020-04-20|59.041666666666664|0|43.270833333333336|0|61.083333333333336|0|28.788680555555555|0
0|2020-04-21|61.833333333333336|0|38.875|0|48.0|0|28.922500000000003|0
0|2020-04-22|57.583333333333336|0|33.041666666666664|0|42.291666666666664|0|29.09916666666666|0
0|2020-04-23|58.29513888888889|0|52.760416666666664|0|82.72916666666667|0|28.82631944444444|0
0|2020-04-24|61.979166666666664|0|53.736111111111114|0|75.96527777777779|0|28.809166666666666|0
0|2020-04-25|56.46527777777778|0|52.44097222222223|0|86.45833333333333|0|28.867083333333337|0
0|2020-04-26|51.84722222222222|0|45.36111111111111|0|78.74652777777779|0|28.983611111111106|0
0|2020-04-27|53.263888888888886|0|39.458333333333336|0|64.16666666666667|0|29.21909722222222|0
0|2020-04-28|59.875|0|44.541666666666664|0|61.708333333333336|0|29.13666666666666|0
0|2020-04-29|62.6875|0|48.90625|0|63.697916666666664|0|28.860625000000002|0
0|2020-04-30|54.256944444444436|0|45.541666666666664|0|73.53472222222223|0|28.865972222222226|0
0|2020-05-01|59.791666666666664|0|39.25|0|50.583333333333336|0|29.052916666666665|0
0|2020-05-02|63.583333333333336|0|46.708333333333336|0|58.75|0|29.145416666666677|0
0|2020-05-03|71.16666666666667|0|54.541666666666664|0|58.291666666666664|0|29.018749999999997|0
0|2020-05-04|70.3125|0|54.9375|0|60.9375|0|29.00000000000001|0
0|2020-05-05|67.5138888888889|0|57.354166666666664|0|72.04166666666667|0|28.869791666666668|0
0|2020-05-06|52.020833333333336|0|41.28125|0|67.71875|0|29.0221875|0
0|2020-05-07|53.5|0|36.791666666666664|0|58.75|0|29.12500000000001|0
0|2020-05-08|49.92847222222222|0|44.82013888888889|0|82.87569444444445|0|29.003041666666665|0
0|2020-05-09|48.645833333333336|0|28.583333333333332|0|50.729166666666664|0|29.231250000000003|0
0|2020-05-10|53.736111111111114|0|35.05555555555555|0|55.680555555555564|0|29.200555555555564|0
0|2020-05-11|53.666666666666664|0|30.958333333333332|0|43.791666666666664|0|29.22791666666667|0
0|2020-05-12|53.5|0|37.416666666666664|0|56.958333333333336|0|29.285416666666663|0
0|2020-05-13|56.916666666666664|0|50.375|0|79.125|0|29.294166666666655|0
0|2020-05-14|65.56944444444444|0|54.61111111111111|0|70.67361111111111|0|29.2317361111111|0
0|2020-05-15|70.0|0|56.375|0|64.33333333333333|0|29.121250000000003|0
0|2020-05-16|73.625|0|57.625|0|60.125|0|29.06708333333333|0
0|2020-05-17|74.41666666666667|0|59.708333333333336|0|62.5|0|28.999166666666664|0
0|2020-05-18|70.43750000000001|0|64.8923611111111|0|82.64583333333333|0|28.861979166666654|0
0|2020-05-19|63.37549603174603|0|58.74156746031746|0|84.93154761904763|0|28.828621031746028|0
0|2020-05-20|60.833333333333336|0|53.40972222222222|0|77.49305555555556|0|28.980833333333326|0
0|2020-05-21|62.270833333333336|0|53.5|0|73.6875|0|29.06822916666667|0
0|2020-05-22|65.16944444444444|0|61.24027777777778|0|87.22638888888889|0|29.09357638888889|0
0|2020-05-23|72.5|0|64.3888888888889|0|77.02083333333333|0|29.091944444444437|0
0|2020-05-24|76.22222222222221|0|64.72222222222221|0|69.91666666666667|0|29.101041666666664|0
0|2020-05-25|73.5|0|64.44791666666667|0|74.17708333333333|0|29.108125|0
0|2020-05-26|70.93055555555556|0|65.45833333333333|0|83.27777777777779|0|29.09951388888889|0
0|2020-05-27|72.125|0|64.31944444444444|0|77.35416666666667|0|29.04743055555555|0
0|2020-05-28|71.89583333333333|0|65.13194444444444|0|79.94791666666666|0|29.046041666666664|0
0|2020-05-29|72.77777777777779|0|63.138888888888886|0|74.06944444444444|0|29.065833333333327|0
0|2020-05-30|72.04166666666667|0|57.416666666666664|0|63.666666666666664|0|29.102500000000006|0
0|2020-05-31|69.54166666666667|0|49.083333333333336|0|49.916666666666664|0|29.19708333333334|0
0|2020-06-01|68.29166666666667|0|48.333333333333336|0|51.25|0|29.265833333333344|0
0|2020-06-02|73.45833333333333|0|60.166666666666664|0|64.58333333333333|0|29.181666666666672|0
0|2020-06-03|77.625|0|65.16666666666667|0|66.75|0|29.043750000000006|0
0|2020-06-04|78.64583333333333|0|65.72916666666667|0|65.91666666666667|0|28.960624999999997|0
0|2020-06-05|76.69444444444444|0|66.8923611111111|0|73.22569444444444|0|28.974548611111114|0
0|2020-06-06|73.79166666666667|0|66.16805555555555|0|80.03333333333333|0|29.042708333333326|0
0|2020-06-07|80.29166666666667|0|64.54166666666667|0|62.333333333333336|0|29.005833333333342|0
0|2020-06-08|77.625|0|64.5|0|65.27083333333333|0|28.99395833333335|0
0|2020-06-09|77.03472222222221|0|69.77777777777779|0|79.42361111111111|0|28.97770833333334|0
0|2020-06-10|79.98611111111111|0|70.1875|0|73.07638888888889|0|28.94413194444444|0
0|2020-06-11|73.625|0|57.5|0|58.541666666666664|0|29.175|0
0|2020-06-12|71.83333333333333|0|53.083333333333336|0|56.458333333333336|0|29.250833333333347|0
0|2020-06-13|72.75|0|53.0|0|54.958333333333336|0|29.17916666666666|0
0|2020-06-14|69.08333333333333|0|55.791666666666664|0|64.66666666666667|0|29.21916666666667|0
0|2020-06-15|66.0451388888889|0|57.045138888888886|0|74.51041666666667|0|29.241319444444446|0
0|2020-06-16|65.20833333333333|0|53.0625|0|65.10416666666667|0|29.255625|0
0|2020-06-17|65.59027777777777|0|55.708333333333336|0|71.2638888888889|0|29.155347222222222|0
0|2020-06-18|69.15833333333333|0|58.30625|0|70.41041666666666|0|29.099479166666672|0
0|2020-06-19|71.58333333333333|0|63.333333333333336|0|76.125|0|29.131666666666664|0
0|2020-06-20|73.14027777777778|0|65.25416666666666|0|78.10416666666667|0|29.10637499999999|0
0|2020-06-21|74.78472222222223|0|65.61458333333333|0|74.99652777777777|0|29.04291666666666|0
0|2020-06-22|76.53472222222221|0|66.39722222222223|0|71.89999999999999|0|29.04393055555555|0
0|2020-06-23|75.63819444444444|0|66.89166666666667|0|75.95972222222223|0|28.903840277777775|0
0|2020-06-24|74.79166666666667|0|61.5|0|66.08333333333333|0|28.989166666666666|0
0|2020-06-25|77.3263888888889|0|60.916666666666664|0|60.645833333333336|0|29.081944444444446|0
0|2020-06-26|74.07638888888889|0|63.385416666666664|0|70.73263888888889|0|29.18083333333333|0
0|2020-06-27|75.24305555555556|0|66.84722222222223|0|75.63194444444444|0|29.098888888888883|0
0|2020-06-28|73.72529761904762|0|69.1938492063492|0|86.07093253968253|0|29.000881944444448|0
0|2020-06-29|75.37361111111112|0|69.4263888888889|0|82.86944444444445|0|29.046755952380945|0
0|2020-06-30|74.45138888888887|0|68.61111111111113|0|82.50000000000001|0|29.034722222222225|0
0|2020-07-01|75.0|0|69.10069444444444|0|82.69791666666667|0|28.97062500000001|0
0|2020-07-02|77.65625|0|67.15972222222223|0|72.98958333333333|0|29.002173611111107|0
0|2020-07-03|79.125|0|64.70833333333333|0|64.41666666666667|0|29.025000000000002|0
0|2020-07-04|80.95833333333333|0|66.91666666666667|0|64.66666666666667|0|29.001250000000013|0
0|2020-07-05|80.58333333333333|0|69.58333333333333|0|70.45833333333333|0|29.016249999999996|0
0|2020-07-06|80.46875|0|67.67083333333333|0|68.29027777777777|0|29.055180555555552|0
0|2020-07-07|79.30555555555556|0|69.59722222222223|0|73.91666666666667|0|29.047708333333322|0
0|2020-07-08|79.41666666666667|0|69.54166666666667|0|73.0|0|29.004583333333343|0
0|2020-07-09|79.79166666666667|0|67.95833333333333|0|68.91666666666667|0|28.97708333333334|0
0|2020-07-10|82.125|0|68.3888888888889|0|64.875|0|28.969305555555554|0
0|2020-07-11|79.66666666666667|0|62.833333333333336|0|59.0|0|28.990833333333338|0
0|2020-07-12|75.66666666666667|0|63.708333333333336|0|67.0|0|28.927499999999995|0
0|2020-07-13|78.33333333333333|0|64.16666666666667|0|64.29166666666667|0|28.96791666666667|0
0|2020-07-14|78.83333333333333|0|61.666666666666664|0|59.916666666666664|0|29.07416666666667|0
0|2020-07-15|82.08333333333333|0|65.20833333333333|0|59.041666666666664|0|29.10041666666666|0
0|2020-07-16|85.625|0|68.5|0|58.625|0|29.14458333333333|0
0|2020-07-17|86.08333333333333|0|68.79166666666667|0|59.041666666666664|0|29.195416666666674|0
0|2020-07-18|85.54166666666667|0|69.95833333333333|0|61.916666666666664|0|29.15416666666667|0
0|2020-07-19|84.29166666666667|0|69.08333333333333|0|61.833333333333336|0|29.106666666666673|0
0|2020-07-20|82.60416666666667|0|69.41666666666667|0|66.66666666666667|0|29.087500000000002|0
0|2020-07-21|82.66666666666667|0|69.0|0|66.16666666666667|0|29.1075|0
0|2020-07-22|82.25|0|68.58333333333333|0|64.20833333333333|0|29.14125|0
0|2020-07-23|78.22916666666667|0|69.77916666666667|0|75.98333333333333|0|29.179666666666666|0
0|2020-07-24|76.10416666666667|0|69.83333333333333|0|81.79166666666667|0|29.204166666666676|0
0|2020-07-25|80.74652777777777|0|68.90625|0|69.4236111111111|0|29.211215277777782|0
0|2020-07-26|85.16666666666667|0|70.44444444444444|0|62.916666666666664|0|29.192499999999992|0
0|2020-07-27|79.49652777777779|0|69.70833333333333|0|73.70833333333333|0|29.10906249999999|0
0|2020-07-28|78.0|0|71.05208333333333|0|79.80208333333333|0|29.05791666666666|0
0|2020-07-29|79.80555555555556|0|71.39583333333333|0|77.40277777777779|0|29.042916666666656|0
0|2020-07-30|77.6236111111111|0|72.5763888888889|0|84.54583333333333|0|28.97534027777777|0
0|2020-07-31|78.50694444444444|0|71.74305555555556|0|80.46527777777779|0|28.93194444444445|0
0|2020-08-01|80.40277777777777|0|68.3125|0|68.84722222222223|0|28.947500000000005|0
0|2020-08-02|77.33333333333333|0|62.833333333333336|0|62.5|0|29.03916666666666|0
0|2020-08-03|74.875|0|66.04166666666667|0|74.79166666666667|0|29.034583333333334|0
0|2020-08-04|74.25|0|66.38194444444444|0|77.59722222222223|0|29.01986111111111|0
0|2020-08-05|76.20138888888889|0|66.5625|0|74.29861111111111|0|29.07614583333333|0
0|2020-08-06|75.5625|0|68.69444444444444|0|79.77083333333333|0|29.077222222222222|0
0|2020-08-07|76.6111111111111|0|67.52777777777779|0|75.3888888888889|0|29.123888888888885|0
0|2020-08-08|78.39583333333333|0|65.04166666666667|0|66.60416666666667|0|29.185000000000002|0
0|2020-08-09|78.33333333333333|0|64.14583333333333|0|65.4375|0|29.181458333333335|0
0|2020-08-10|74.93055555555556|0|69.31597222222221|0|82.98263888888889|0|29.127708333333334|0
0|2020-08-11|80.10416666666667|0|69.44097222222221|0|72.38541666666667|0|29.061388888888885|0
0|2020-08-12|80.0|0|69.2013888888889|0|71.70833333333333|0|29.073333333333327|0
0|2020-08-13|78.25|0|71.125|0|79.66666666666667|0|29.061666666666657|0
0|2020-08-14|77.55555555555556|0|70.29861111111111|0|79.14583333333333|0|29.001666666666676|0
0|2020-08-15|75.26041666666667|0|70.59027777777777|0|85.51736111111113|0|28.94805555555556|0
0|2020-08-16|76.67708333333333|0|68.90277777777779|0|78.62152777777779|0|29.005694444444448|0
0|2020-08-17|77.29166666666667|0|63.708333333333336|0|66.08333333333333|0|29.066666666666663|0
0|2020-08-18|75.875|0|61.833333333333336|0|65.70833333333333|0|29.005833333333328|0
0|2020-08-19|73.4375|0|64.91666666666667|0|75.33333333333333|0|28.98944444444444|0
0|2020-08-20|73.0625|0|64.69791666666667|0|76.57291666666667|0|29.009270833333336|0
0|2020-08-21|72.925|0|67.86597222222223|0|84.87430555555555|0|28.987569444444446|0
0|2020-08-22|74.48611111111111|0|66.55555555555556|0|77.49305555555556|0|29.02372916666667|0
0|2020-08-23|73.875|0|67.41666666666667|0|81.0625|0|29.124305555555555|0
0|2020-08-24|77.54097222222221|0|68.78263888888888|0|76.40694444444445|0|29.166298611111106|0
0|2020-08-25|77.23611111111111|0|70.18055555555556|0|79.625|0|29.155624999999997|0
0|2020-08-26|76.48472222222222|0|69.9861111111111|0|81.8875|0|29.146111111111114|0
0|2020-08-27|79.1875|0|73.08333333333333|0|82.4513888888889|0|29.09725694444445|0
0|2020-08-28|79.14930555555556|0|72.55555555555556|0|81.04861111111111|0|28.986874999999998|0
0|2020-08-29|78.75833333333334|0|71.47083333333333|0|79.85555555555555|0|28.861|0
0|2020-08-30|77.11458333333333|0|70.55555555555556|0|81.53125|0|28.90489583333333|0
0|2020-08-31|76.70486111111111|0|71.26041666666667|0|83.76041666666667|0|28.94086805555556|0
0|2020-09-01|78.49305555555556|0|71.93055555555556|0|81.24999999999999|0|29.023090277777772|0
0|2020-09-02|80.9375|0|72.64583333333333|0|77.4375|0|29.00493055555556|0
0|2020-09-03|78.64583333333333|0|73.05208333333333|0|83.60416666666667|0|29.008124999999996|0
0|2020-09-04|78.57083333333333|0|68.39166666666667|0|73.25416666666666|0|29.125874999999997|0
0|2020-09-05|71.33333333333333|0|58.125|0|67.04166666666667|0|29.294166666666655|0
0|2020-09-06|69.77430555555556|0|59.04513888888889|0|73.05208333333333|0|29.230902777777768|0
0|2020-09-07|71.51388888888889|0|61.75|0|75.05555555555556|0|29.089583333333337|0
0|2020-09-08|73.82638888888889|0|65.22569444444444|0|77.71180555555556|0|29.102847222222227|0
0|2020-09-09|75.40833333333333|0|65.08333333333333|0|73.68958333333333|0|29.18554166666667|0
0|2020-09-10|77.70833333333333|0|69.125|0|76.91666666666667|0|29.21541666666667|0
0|2020-09-11|79.33333333333333|0|70.25|0|75.83333333333333|0|29.15020833333334|0
0|2020-09-12|78.14166666666667|0|71.75833333333334|0|81.84166666666667|0|29.082333333333334|0
0|2020-09-13|76.33680555555556|0|70.91666666666667|0|84.81597222222221|0|29.101215277777772|0
0|2020-09-14|75.5625|0|66.82291666666667|0|75.9375|0|29.191041666666674|0
0|2020-09-15|74.20833333333333|0|63.708333333333336|0|70.625|0|29.195833333333326|0
0|2020-09-16|73.95833333333333|0|65.10416666666667|0|74.79166666666667|0|29.116458333333327|0
0|2020-09-17|72.94444444444444|0|65.22222222222223|0|77.34027777777779|0|28.94638888888889|0
0|2020-09-18|69.0625|0|58.770833333333336|0|70.22916666666667|0|29.07729166666667|0
0|2020-09-19|63.5625|0|54.625|0|73.8125|0|29.228750000000005|0
0|2020-09-20|63.208333333333336|0|50.25|0|67.375|0|29.32416666666667|0
0|2020-09-21|59.791666666666664|0|46.291666666666664|0|65.0|0|29.384166666666673|0
0|2020-09-22|58.81944444444445|0|50.05555555555555|0|75.96875|0|29.279027777777788|0
0|2020-09-23|63.083333333333336|0|55.375|0|77.41666666666667|0|29.131666666666675|0
0|2020-09-24|60.59375|0|59.43888888888889|0|95.83055555555556|0|29.076736111111106|0
0|2020-09-25|64.32291666666667|0|63.072916666666664|0|95.61458333333333|0|29.02530555555556|0
0|2020-09-26|67.61805555555556|0|62.583333333333336|0|85.13194444444444|0|29.06760416666666|0
0|2020-09-27|67.69583333333334|0|63.77222222222222|0|88.375|0|28.9916111111111|0
0|2020-09-28|70.85902777777778|0|63.9375|0|80.48125|0|28.893444444444455|0
0|2020-09-29|58.197916666666664|0|54.86111111111111|0|89.16319444444446|0|28.970694444444444|0
0|2020-09-30|58.392361111111114|0|49.61805555555555|0|76.05902777777777|0|29.039930555555546|0
0|2020-10-01|60.0|0|48.791666666666664|0|71.33333333333333|0|29.074583333333337|0
0|2020-10-02|53.541666666666664|0|43.375|0|72.0|0|29.172916666666666|0
0|2020-10-03|54.75|0|44.958333333333336|0|74.0|0|29.219583333333333|0
0|2020-10-04|58.666666666666664|0|49.875|0|75.375|0|29.188541666666666|0
0|2020-10-05|58.520833333333336|0|49.270833333333336|0|73.97916666666667|0|29.22145833333333|0
0|2020-10-06|60.104166666666664|0|53.208333333333336|0|80.85416666666667|0|29.168333333333337|0
0|2020-10-07|63.49652777777778|0|55.43402777777778|0|79.02777777777777|0|29.115868055555563|0
0|2020-10-08|65.90972222222221|0|58.84166666666667|0|80.34444444444445|0|29.155041666666662|0
0|2020-10-09|66.79166666666667|0|62.166666666666664|0|85.45833333333333|0|29.16791666666666|0
0|2020-10-10|65.41666666666666|0|64.10218253968254|0|95.39087301587301|0|29.06189484126985|0
0|2020-10-11|67.63194444444444|0|66.13194444444444|0|94.88194444444446|0|28.864097222222217|0
0|2020-10-12|70.29583333333333|0|66.29583333333333|0|87.90416666666665|0|28.925416666666667|0
0|2020-10-13|62.020833333333336|0|51.048611111111114|0|70.75|0|29.107534722222216|0
0|2020-10-14|58.520833333333336|0|49.038194444444436|0|75.90625|0|29.113374999999994|0
0|2020-10-15|66.375|0|55.375|0|69.25|0|29.02583333333334|0
