|dates|Clayton_Iowa_UnitedStates.AverageDailyTemperature.data|Clayton_Iowa_UnitedStates.AverageDailyTemperature.missing|Clayton_Iowa_UnitedStates.AverageDewPoint.data|Clayton_Iowa_UnitedStates.AverageDewPoint.missing|Clayton_Iowa_UnitedStates.AverageRelativeHumidity.data|Clayton_Iowa_UnitedStates.AverageRelativeHumidity.missing|Clayton_Iowa_UnitedStates.AverageSurfaceAirPressure.data|Clayton_Iowa_UnitedStates.AverageSurfaceAirPressure.missing
0|2020-01-30|28.09375|0|21.895833333333332|0|77.625|0|29.465312499999996|0
0|2020-01-31|30.552083333333332|0|27.229166666666668|0|87.72916666666667|0|29.37343750000002|0
0|2020-02-01|34.9375|0|29.052083333333332|0|80.04166666666667|0|29.123437499999994|0
0|2020-02-02|40.270833333333336|0|30.416666666666668|0|69.16666666666667|0|28.910000000000025|0
0|2020-02-03|32.479166666666664|0|24.052083333333332|0|74.09375|0|29.10916666666665|0
0|2020-02-04|27.114583333333332|0|8.6875|0|46.46875|0|29.437500000000032|0
0|2020-02-05|22.526041666666668|0|8.333333333333334|0|54.8125|0|29.380468749999988|0
0|2020-02-06|23.635416666666668|0|11.447916666666666|0|61.71875|0|29.023749999999964|0
0|2020-02-07|24.760416666666668|0|14.958333333333334|0|67.65104166666667|0|29.09151041666664|0
0|2020-02-08|21.802083333333332|0|11.84375|0|66.53125|0|29.397187499999998|0
0|2020-02-09|25.416666666666668|0|20.84375|0|83.20833333333333|0|29.310833333333335|0
0|2020-02-10|17.3125|0|11.375|0|78.47916666666667|0|29.443645833333335|0
0|2020-02-11|21.0625|0|14.4375|0|76.57291666666667|0|29.421875|0
0|2020-02-12|30.098958333333332|0|20.630208333333332|0|69.39583333333333|0|29.199010416666678|0
0|2020-02-13|5.447916666666667|0|-5.375|0|61.520833333333336|0|29.553645833333324|0
0|2020-02-14|0.7916666666666666|0|-12.71875|0|55.3125|0|29.726979166666695|0
0|2020-02-15|26.5625|0|16.6875|0|67.07291666666667|0|29.30854166666668|0
0|2020-02-16|25.5625|0|17.854166666666668|0|74.17708333333333|0|29.388958333333324|0
0|2020-02-17|31.296875|0|26.229166666666668|0|82.53645833333333|0|29.21453125000001|0
0|2020-02-18|23.989583333333332|0|16.083333333333332|0|72.11458333333333|0|29.514791666666635|0
0|2020-02-19|10.838541666666666|0|-1.5520833333333333|0|58.921875|0|29.915104166666666|0
0|2020-02-20|5.057291666666667|0|-6.572916666666667|0|60.677083333333336|0|30.011458333333284|0
0|2020-02-21|22.796875|0|9.239583333333334|0|58.005208333333336|0|29.68328125000001|0
0|2020-02-22|34.822916666666664|0|22.578125|0|61.328125|0|29.368281250000027|0
0|2020-02-23|37.666666666666664|0|26.796875|0|66.83333333333333|0|29.213437500000044|0
0|2020-02-24|32.354166666666664|0|22.885416666666668|0|70.35416666666667|0|29.226770833333344|0
0|2020-02-25|33.53125|0|20.677083333333332|0|59.635416666666664|0|29.399791666666715|0
0|2020-02-26|27.385416666666668|0|14.447916666666666|0|58.78125|0|29.495416666666646|0
0|2020-02-27|22.40625|0|11.916666666666666|0|64.88541666666667|0|29.396666666666686|0
0|2020-02-28|21.338541666666668|0|9.005208333333334|0|60.604166666666664|0|29.40885416666666|0
0|2020-02-29|24.927083333333332|0|14.072916666666666|0|65.03125|0|29.392604166666647|0
0|2020-03-01|40.0|0|28.479166666666668|0|64.16666666666667|0|29.03791666666667|0
0|2020-03-02|33.75|0|25.59375|0|72.28125|0|29.06156249999999|0
0|2020-03-03|36.75|0|28.197916666666668|0|72.0625|0|28.928958333333384|0
0|2020-03-04|36.677083333333336|0|24.083333333333332|0|62.1875|0|29.231562500000006|0
0|2020-03-05|39.385416666666664|0|27.791666666666668|0|63.84375|0|29.216562500000027|0
0|2020-03-06|32.932291666666664|0|17.692708333333332|0|55.229166666666664|0|29.701041666666622|0
0|2020-03-07|43.458333333333336|0|21.8125|0|44.875|0|29.557083333333313|0
0|2020-03-08|55.010416666666664|0|27.729166666666668|0|35.65625|0|29.280208333333317|0
0|2020-03-09|45.96875|0|38.729166666666664|0|80.5|0|29.21781250000002|0
0|2020-03-10|39.197916666666664|0|25.895833333333332|0|61.989583333333336|0|29.46406249999997|0
0|2020-03-11|40.90625|0|35.4375|0|82.20833333333333|0|29.26822916666663|0
0|2020-03-12|42.5625|0|37.697916666666664|0|83.60416666666667|0|29.023645833333337|0
0|2020-03-13|36.59375|0|20.5|0|53.354166666666664|0|29.502395833333306|0
0|2020-03-14|31.84375|0|21.072916666666668|0|65.61458333333333|0|29.814479166666633|0
0|2020-03-15|29.354166666666668|0|22.114583333333332|0|75.67708333333333|0|29.8897916666667|0
0|2020-03-16|35.21875|0|28.895833333333332|0|77.76041666666667|0|29.540104166666662|0
0|2020-03-17|37.78125|0|22.197916666666668|0|54.75|0|29.532499999999995|0
0|2020-03-18|37.921875|0|34.276041666666664|0|87.44791666666667|0|29.380104166666655|0
0|2020-03-19|41.09375|0|39.895833333333336|0|95.08333333333333|0|29.17208333333336|0
0|2020-03-20|33.140625|0|25.005208333333332|0|74.84895833333333|0|29.54593750000001|0
0|2020-03-21|30.697916666666668|0|16.34375|0|55.614583333333336|0|29.822499999999994|0
0|2020-03-22|33.8125|0|23.208333333333332|0|65.39583333333333|0|29.620520833333345|0
0|2020-03-23|37.817708333333336|0|31.130208333333332|0|77.03645833333333|0|29.44510416666669|0
0|2020-03-24|42.463541666666664|0|33.46875|0|71.5|0|29.335156249999955|0
0|2020-03-25|42.6875|0|37.270833333333336|0|81.36458333333333|0|29.14937500000002|0
0|2020-03-26|43.614583333333336|0|39.354166666666664|0|85.90625|0|29.146562499999987|0
0|2020-03-27|46.489583333333336|0|38.708333333333336|0|76.14583333333333|0|29.128020833333352|0
0|2020-03-28|46.854166666666664|0|44.052083333333336|0|90.40625|0|28.88479166666666|0
0|2020-03-29|43.239583333333336|0|36.145833333333336|0|76.29166666666667|0|28.893020833333328|0
0|2020-03-30|46.21875|0|29.895833333333332|0|57.229166666666664|0|29.433645833333326|0
0|2020-03-31|39.927083333333336|0|28.895833333333332|0|65.86458333333333|0|29.383333333333308|0
0|2020-04-01|41.604166666666664|0|30.713541666666668|0|69.234375|0|29.347291666666692|0
0|2020-04-02|52.401041666666664|0|36.885416666666664|0|57.041666666666664|0|29.330885416666675|0
0|2020-04-03|44.40625|0|37.036458333333336|0|76.51041666666667|0|29.333124999999963|0
0|2020-04-04|35.927083333333336|0|23.416666666666668|0|63.520833333333336|0|29.47791666666664|0
0|2020-04-05|43.296875|0|26.552083333333332|0|57.171875|0|29.439895833333352|0
0|2020-04-06|45.973958333333336|0|36.401041666666664|0|70.53125|0|29.266041666666656|0
0|2020-04-07|57.640625|0|52.1875|0|83.93229166666667|0|29.00375000000001|0
0|2020-04-08|47.760416666666664|0|42.114583333333336|0|83.04166666666667|0|29.07979166666666|0
0|2020-04-09|38.1875|0|23.364583333333332|0|55.802083333333336|0|29.180312500000017|0
0|2020-04-10|39.46875|0|20.802083333333332|0|50.020833333333336|0|29.31541666666665|0
0|2020-04-11|48.208333333333336|0|32.6875|0|58.208333333333336|0|29.076249999999984|0
0|2020-04-12|42.229166666666664|0|40.385416666666664|0|92.96875|0|28.927812500000012|0
0|2020-04-13|33.09375|0|19.760416666666668|0|59.729166666666664|0|29.23885416666664|0
0|2020-04-14|29.9375|0|16.34375|0|58.114583333333336|0|29.426041666666677|0
0|2020-04-15|30.0|0|12.75|0|51.177083333333336|0|29.404479166666693|0
0|2020-04-16|35.09375|0|13.276041666666666|0|43.453125|0|29.54234375000002|0
0|2020-04-17|40.302083333333336|0|22.760416666666668|0|52.0|0|29.35093750000003|0
0|2020-04-18|49.739583333333336|0|31.46875|0|52.802083333333336|0|29.084895833333334|0
0|2020-04-19|49.682291666666664|0|25.489583333333332|0|40.984375|0|29.112916666666692|0
0|2020-04-20|47.552083333333336|0|28.09375|0|51.010416666666664|0|28.98822916666668|0
0|2020-04-21|43.802083333333336|0|15.708333333333334|0|34.25|0|29.224583333333353|0
0|2020-04-22|54.770833333333336|0|35.291666666666664|0|50.25|0|29.062083333333334|0
0|2020-04-23|48.520833333333336|0|42.71875|0|81.45833333333333|0|29.021874999999994|0
0|2020-04-24|47.4375|0|39.572916666666664|0|75.02083333333333|0|29.172499999999996|0
0|2020-04-25|51.927083333333336|0|34.666666666666664|0|57.3125|0|29.289166666666663|0
0|2020-04-26|54.119791666666664|0|31.786458333333332|0|49.458333333333336|0|29.39755208333337|0
0|2020-04-27|61.104166666666664|0|41.354166666666664|0|49.338541666666664|0|29.22098958333333|0
0|2020-04-28|57.520833333333336|0|49.776041666666664|0|76.58333333333333|0|29.01713541666666|0
0|2020-04-29|51.739583333333336|0|41.552083333333336|0|69.70833333333333|0|28.988749999999985|0
0|2020-04-30|56.041666666666664|0|32.0625|0|43.770833333333336|0|29.181718750000016|0
0|2020-05-01|58.125|0|35.791666666666664|0|48.21875|0|29.19802083333334|0
0|2020-05-02|66.08333333333333|0|38.989583333333336|0|40.208333333333336|0|29.15583333333335|0
0|2020-05-03|61.09375|0|32.3125|0|38.989583333333336|0|29.247812500000006|0
0|2020-05-04|51.739583333333336|0|32.21875|0|48.010416666666664|0|29.37427083333333|0
0|2020-05-05|44.760416666666664|0|35.5|0|71.375|0|29.314687499999973|0
0|2020-05-06|52.520833333333336|0|35.65625|0|58.020833333333336|0|29.394166666666695|0
0|2020-05-07|54.1875|0|25.9375|0|40.1875|0|29.27968749999997|0
0|2020-05-08|43.875|0|14.15625|0|31.09375|0|29.40270833333334|0
0|2020-05-09|47.791666666666664|0|24.5|0|46.59375|0|29.394374999999997|0
0|2020-05-10|44.322916666666664|0|34.3125|0|68.89583333333333|0|29.343125|0
0|2020-05-11|46.072916666666664|0|26.65625|0|48.75|0|29.493541666666644|0
0|2020-05-12|47.28125|0|23.28125|0|46.458333333333336|0|29.47302083333332|0
0|2020-05-13|51.802083333333336|0|34.729166666666664|0|56.385416666666664|0|29.373541666666664|0
0|2020-05-14|58.84375|0|54.65625|0|87.02083333333333|0|29.13552083333335|0
0|2020-05-15|61.786458333333336|0|46.088541666666664|0|61.901041666666664|0|29.20791666666669|0
0|2020-05-16|62.0625|0|47.708333333333336|0|61.260416666666664|0|29.31989583333335|0
0|2020-05-17|54.8125|0|50.708333333333336|0|86.39583333333333|0|29.08552083333333|0
0|2020-05-18|53.5625|0|48.645833333333336|0|84.20833333333333|0|29.153333333333354|0
0|2020-05-19|54.604166666666664|0|48.572916666666664|0|80.46875|0|29.32156249999997|0
0|2020-05-20|62.65625|0|51.322916666666664|0|67.73958333333333|0|29.393125000000015|0
0|2020-05-21|59.401041666666664|0|50.75|0|73.15625|0|29.36942708333334|0
0|2020-05-22|63.708333333333336|0|53.177083333333336|0|69.875|0|29.27645833333331|0
0|2020-05-23|64.8125|0|58.708333333333336|0|81.26041666666667|0|29.136562499999993|0
0|2020-05-24|69.04166666666667|0|62.822916666666664|0|81.95833333333333|0|29.157083333333333|0
0|2020-05-25|73.60416666666667|0|63.625|0|73.34375|0|29.16177083333334|0
0|2020-05-26|74.4375|0|64.54166666666667|0|72.48958333333333|0|29.167604166666695|0
0|2020-05-27|74.36458333333333|0|65.0|0|73.58854166666667|0|29.16520833333335|0
0|2020-05-28|66.99479166666667|0|63.833333333333336|0|90.09895833333333|0|29.16296875000002|0
0|2020-05-29|60.380208333333336|0|45.890625|0|60.213541666666664|0|29.334635416666625|0
0|2020-05-30|59.541666666666664|0|42.447916666666664|0|58.916666666666664|0|29.505937500000005|0
0|2020-05-31|59.854166666666664|0|43.395833333333336|0|58.84375|0|29.55697916666664|0
0|2020-06-01|70.89583333333333|0|54.03125|0|56.4375|0|29.30822916666669|0
0|2020-06-02|79.47916666666667|0|62.322916666666664|0|57.8125|0|29.134791666666672|0
0|2020-06-03|73.59375|0|62.9375|0|72.984375|0|29.123281250000023|0
0|2020-06-04|73.61458333333333|0|59.776041666666664|0|67.55729166666667|0|29.070104166666663|0
0|2020-06-05|74.73958333333333|0|61.552083333333336|0|66.6875|0|29.140104166666692|0
0|2020-06-06|70.328125|0|51.901041666666664|0|55.036458333333336|0|29.34479166666668|0
0|2020-06-07|73.26041666666667|0|52.125|0|48.635416666666664|0|29.28124999999996|0
0|2020-06-08|78.34375|0|54.885416666666664|0|46.140625|0|29.148854166666723|0
0|2020-06-09|72.01041666666667|0|60.854166666666664|0|70.67708333333333|0|28.836614583333354|0
0|2020-06-10|65.54166666666667|0|58.802083333333336|0|80.73958333333333|0|28.879166666666666|0
0|2020-06-11|68.33333333333333|0|47.59375|0|51.59375|0|29.333020833333297|0
0|2020-06-12|69.32291666666667|0|50.947916666666664|0|58.104166666666664|0|29.514895833333313|0
0|2020-06-13|60.390625|0|42.375|0|52.765625|0|29.57552083333333|0
0|2020-06-14|63.739583333333336|0|41.875|0|46.71875|0|29.578124999999986|0
0|2020-06-15|66.54166666666667|0|43.135416666666664|0|43.614583333333336|0|29.571770833333318|0
0|2020-06-16|71.27604166666667|0|48.25|0|46.197916666666664|0|29.51645833333329|0
0|2020-06-17|72.30208333333333|0|53.96875|0|56.505208333333336|0|29.39416666666668|0
0|2020-06-18|74.51041666666667|0|57.1875|0|57.010416666666664|0|29.28437499999998|0
0|2020-06-19|72.28125|0|64.66666666666667|0|77.22916666666667|0|29.277083333333334|0
0|2020-06-20|70.34375|0|66.55208333333333|0|88.15625|0|29.188854166666687|0
0|2020-06-21|69.20833333333333|0|62.052083333333336|0|79.94791666666667|0|29.153541666666687|0
0|2020-06-22|63.552083333333336|0|61.15625|0|92.21875|0|29.128333333333327|0
0|2020-06-23|63.489583333333336|0|55.572916666666664|0|77.57291666666667|0|29.136979166666702|0
0|2020-06-24|63.53125|0|55.96875|0|79.42708333333333|0|29.17145833333336|0
0|2020-06-25|69.0|0|57.6875|0|71.97916666666667|0|29.222083333333305|0
0|2020-06-26|70.98958333333333|0|66.0625|0|84.91666666666667|0|29.149791666666648|0
0|2020-06-27|74.90625|0|62.947916666666664|0|69.71875|0|29.100416666666646|0
0|2020-06-28|75.42708333333333|0|66.72916666666667|0|75.96875|0|29.06020833333335|0
0|2020-06-29|79.67708333333333|0|70.96875|0|74.95833333333333|0|29.102604166666655|0
0|2020-06-30|78.28125|0|69.13020833333333|0|74.296875|0|29.150104166666694|0
0|2020-07-01|77.89583333333333|0|69.16666666666667|0|75.9375|0|29.195104166666678|0
0|2020-07-02|77.390625|0|65.22916666666667|0|68.79166666666667|0|29.32786458333332|0
0|2020-07-03|77.72916666666667|0|65.50520833333333|0|68.625|0|29.34885416666665|0
0|2020-07-04|77.94791666666667|0|67.39583333333333|0|72.0|0|29.31979166666667|0
0|2020-07-05|78.94270833333333|0|67.48958333333333|0|71.03645833333333|0|29.2766145833333|0
0|2020-07-06|80.91145833333333|0|68.15625|0|68.25520833333333|0|29.265937499999993|0
0|2020-07-07|77.53645833333333|0|68.078125|0|74.43229166666667|0|29.23197916666665|0
0|2020-07-08|78.20833333333333|0|69.16666666666667|0|74.54166666666667|0|29.191458333333347|0
0|2020-07-09|74.88541666666667|0|68.76041666666667|0|82.22916666666667|0|29.11989583333333|0
0|2020-07-10|74.61458333333333|0|62.3125|0|68.16666666666667|0|29.206874999999986|0
0|2020-07-11|71.41666666666667|0|64.69791666666667|0|79.765625|0|29.22171874999996|0
0|2020-07-12|76.390625|0|61.567708333333336|0|61.161458333333336|0|29.218177083333345|0
0|2020-07-13|73.46875|0|61.942708333333336|0|70.11458333333333|0|29.242499999999968|0
0|2020-07-14|76.88541666666667|0|64.109375|0|65.65625|0|29.204687500000016|0
0|2020-07-15|68.5|0|63.71875|0|84.95833333333333|0|29.269166666666667|0
0|2020-07-16|70.4375|0|60.65625|0|72.375|0|29.349270833333282|0
0|2020-07-17|76.0|0|60.0|0|56.0|0|29.369999999999933|0
0|2020-07-18|76.0|0|60.0|0|56.0|0|29.369999999999933|0
0|2020-07-19|76.0|0|60.0|0|56.0|0|29.369999999999933|0
0|2020-07-20|76.0|0|60.0|0|56.0|0|29.369999999999933|0
0|2020-07-21|75.921875|0|63.3125|0|64.609375|0|29.286718749999988|0
0|2020-07-22|69.76041666666667|0|58.927083333333336|0|70.09375|0|29.270416666666673|0
0|2020-07-23|66.69791666666667|0|58.479166666666664|0|77.23958333333333|0|29.40895833333333|0
0|2020-07-24|73.98958333333333|0|63.645833333333336|0|72.39583333333333|0|29.405000000000026|0
0|2020-07-25|78.07291666666667|0|69.09375|0|72.86458333333333|0|29.35208333333328|0
0|2020-07-26|82.0|0|71.0|0|67.0|0|29.349999999999948|0
0|2020-07-27|82.0|0|71.0|0|67.0|0|29.349999999999948|0
0|2020-07-28|82.296875|0|64.72395833333333|0|55.71875|0|29.256458333333327|0
0|2020-07-29|75.86458333333333|0|62.145833333333336|0|64.69791666666667|0|29.194062500000015|0
0|2020-07-30|72.80208333333333|0|61.479166666666664|0|68.94791666666667|0|29.232916666666693|0
0|2020-07-31|70.45833333333333|0|58.677083333333336|0|68.63541666666667|0|29.285312500000014|0
0|2020-08-01|71.16666666666667|0|59.666666666666664|0|70.10416666666667|0|29.216354166666672|0
0|2020-08-02|68.65625|0|58.9375|0|72.14583333333333|0|29.22395833333336|0
0|2020-08-03|62.90625|0|47.71875|0|59.270833333333336|0|29.393645833333338|0
0|2020-08-04|63.59375|0|50.65625|0|65.92708333333333|0|29.405416666666714|0
0|2020-08-05|65.46875|0|51.479166666666664|0|65.48958333333333|0|29.37760416666669|0
0|2020-08-06|68.10416666666667|0|55.229166666666664|0|66.63541666666667|0|29.385312500000015|0
0|2020-08-07|72.59375|0|57.770833333333336|0|61.770833333333336|0|29.368958333333328|0
0|2020-08-08|79.09375|0|65.6875|0|63.864583333333336|0|29.301875000000013|0
0|2020-08-09|73.84375|0|69.20833333333333|0|85.65625|0|29.24395833333332|0
0|2020-08-10|72.4375|0|68.19270833333333|0|86.859375|0|29.183437500000007|0
0|2020-08-11|68.53125|0|54.84375|0|67.53125|0|29.30072916666667|0
0|2020-08-12|69.296875|0|58.489583333333336|0|71.68229166666667|0|29.358020833333338|0
0|2020-08-13|73.82291666666667|0|62.552083333333336|0|69.84375|0|29.353645833333356|0
0|2020-08-14|73.88020833333333|0|62.223958333333336|0|69.109375|0|29.291093749999973|0
0|2020-08-15|71.33333333333333|0|59.135416666666664|0|67.21875|0|29.281041666666656|0
0|2020-08-16|70.54166666666667|0|56.354166666666664|0|65.97916666666667|0|29.325729166666665|0
0|2020-08-17|70.41666666666667|0|55.177083333333336|0|62.864583333333336|0|29.32541666666665|0
0|2020-08-18|66.19791666666667|0|51.1875|0|62.260416666666664|0|29.382500000000004|0
0|2020-08-19|67.86458333333333|0|53.895833333333336|0|65.34375|0|29.358333333333373|0
0|2020-08-20|71.59375|0|55.90625|0|59.270833333333336|0|29.251770833333296|0
0|2020-08-21|72.13541666666667|0|56.583333333333336|0|61.177083333333336|0|29.19989583333334|0
0|2020-08-22|72.890625|0|61.625|0|68.45833333333333|0|29.174479166666657|0
0|2020-08-23|76.14583333333333|0|65.57291666666667|0|70.875|0|29.211145833333333|0
0|2020-08-24|78.46875|0|67.625|0|72.53125|0|29.26291666666663|0
0|2020-08-25|81.109375|0|66.77604166666667|0|64.56770833333333|0|29.264583333333306|0
0|2020-08-26|81.40625|0|64.36458333333333|0|59.270833333333336|0|29.178229166666693|0
0|2020-08-27|82.1875|0|66.13541666666667|0|59.791666666666664|0|29.11302083333334|0
0|2020-08-28|79.44791666666667|0|64.79166666666667|0|62.177083333333336|0|29.033437500000016|0
0|2020-08-29|70.21875|0|51.75|0|55.333333333333336|0|29.161875000000006|0
0|2020-08-30|64.90625|0|52.239583333333336|0|67.04166666666667|0|29.175000000000026|0
0|2020-08-31|65.625|0|54.078125|0|69.1875|0|29.092135416666622|0
0|2020-09-01|61.625|0|53.072916666666664|0|76.30208333333333|0|29.166562500000037|0
0|2020-09-02|69.8125|0|52.083333333333336|0|61.427083333333336|0|29.09979166666668|0
0|2020-09-03|68.0|0|47.989583333333336|0|51.447916666666664|0|29.110625000000002|0
0|2020-09-04|63.395833333333336|0|44.4375|0|57.520833333333336|0|29.38260416666669|0
0|2020-09-05|67.71875|0|49.072916666666664|0|54.989583333333336|0|29.457291666666638|0
0|2020-09-06|70.19791666666667|0|61.104166666666664|0|74.09375|0|29.16937499999999|0
0|2020-09-07|61.375|0|47.458333333333336|0|60.864583333333336|0|29.20708333333336|0
0|2020-09-08|50.520833333333336|0|44.145833333333336|0|79.45833333333333|0|29.46437500000003|0
0|2020-09-09|48.0|0|46.177083333333336|0|92.91145833333333|0|29.611510416666622|0
0|2020-09-10|49.604166666666664|0|46.75|0|89.79166666666667|0|29.68500000000004|0
0|2020-09-11|55.21875|0|51.791666666666664|0|88.54166666666667|0|29.530104166666646|0
0|2020-09-12|62.78125|0|58.984375|0|87.86458333333333|0|29.20328125000002|0
0|2020-09-13|61.520833333333336|0|53.84375|0|77.9375|0|29.38156250000003|0
0|2020-09-14|63.208333333333336|0|56.677083333333336|0|81.125|0|29.58395833333337|0
0|2020-09-15|68.77083333333333|0|56.296875|0|66.10416666666667|0|29.43020833333334|0
0|2020-09-16|66.13541666666667|0|55.270833333333336|0|68.91666666666667|0|29.329791666666637|0
0|2020-09-17|56.552083333333336|0|43.8125|0|65.83333333333333|0|29.49770833333334|0
0|2020-09-18|52.9375|0|40.557291666666664|0|65.24479166666667|0|29.63072916666667|0
0|2020-09-19|54.520833333333336|0|42.052083333333336|0|65.98958333333333|0|29.60083333333334|0
0|2020-09-20|58.223958333333336|0|42.322916666666664|0|58.723958333333336|0|29.590833333333336|0
0|2020-09-21|61.895833333333336|0|45.0|0|55.302083333333336|0|29.526041666666647|0
0|2020-09-22|65.13541666666667|0|53.604166666666664|0|68.29166666666667|0|29.413437500000004|0
0|2020-09-23|63.78125|0|54.604166666666664|0|74.97916666666667|0|29.293385416666638|0
0|2020-09-24|62.1875|0|58.645833333333336|0|88.29166666666667|0|29.16687500000002|0
0|2020-09-25|69.86458333333333|0|57.46875|0|66.94791666666667|0|29.12239583333333|0
0|2020-09-26|72.14583333333333|0|59.90625|0|66.07291666666667|0|28.930624999999996|0
0|2020-09-27|61.354166666666664|0|53.322916666666664|0|75.66666666666667|0|29.04572916666666|0
0|2020-09-28|53.463541666666664|0|45.71875|0|75.78125|0|29.114687499999956|0
0|2020-09-29|53.270833333333336|0|43.1875|0|70.19791666666667|0|29.114791666666672|0
0|2020-09-30|54.979166666666664|0|41.114583333333336|0|61.322916666666664|0|29.022812499999997|0
0|2020-10-01|49.1875|0|40.895833333333336|0|74.05208333333333|0|29.36041666666667|0
0|2020-10-02|44.052083333333336|0|35.0|0|73.14583333333333|0|29.479270833333327|0
0|2020-10-03|44.859375|0|37.171875|0|75.25|0|29.455729166666668|0
0|2020-10-04|42.661458333333336|0|31.114583333333332|0|68.36458333333333|0|29.549791666666682|0
0|2020-10-05|52.046875|0|34.526041666666664|0|54.859375|0|29.321822916666665|0
0|2020-10-06|61.734375|0|41.729166666666664|0|53.697916666666664|0|29.13359375000002|0
0|2020-10-07|61.958333333333336|0|41.34375|0|51.020833333333336|0|29.226666666666684|0
0|2020-10-08|54.197916666666664|0|38.791666666666664|0|61.395833333333336|0|29.42260416666669|0
0|2020-10-09|67.67708333333333|0|49.96875|0|54.479166666666664|0|29.112916666666695|0
0|2020-10-10|64.125|0|45.645833333333336|0|55.447916666666664|0|29.181562500000023|0
0|2020-10-11|60.625|0|48.822916666666664|0|66.0625|0|29.17125000000001|0
0|2020-10-12|57.4375|0|44.59375|0|65.88541666666667|0|29.046354166666656|0
0|2020-10-13|53.71875|0|33.46875|0|49.5625|0|29.263958333333353|0
0|2020-10-14|55.270833333333336|0|35.625|0|49.84375|0|29.011562499999982|0
0|2020-10-15|44.265625|0|24.9375|0|49.5625|0|29.2658333333333|0
0|2020-10-16|40.71875|0|24.083333333333332|0|54.208333333333336|0|29.38755208333333|0
0|2020-10-17|51.885416666666664|0|29.322916666666668|0|43.541666666666664|0|29.182708333333334|0
0|2020-10-18|43.0625|0|26.708333333333332|0|53.5625|0|29.42343750000001|0
0|2020-10-19|37.776041666666664|0|24.979166666666668|0|63.130208333333336|0|29.527812499999985|0
0|2020-10-20|38.53125|0|32.09375|0|78.45833333333333|0|29.44989583333333|0
0|2020-10-21|43.447916666666664|0|34.90625|0|72.6875|0|29.435937499999984|0
0|2020-10-22|41.177083333333336|0|38.416666666666664|0|90.11458333333333|0|29.275937500000012|0
0|2020-10-23|38.802083333333336|0|33.40625|0|81.28125|0|29.41208333333336|0
