|dates|Otsego_Michigan_UnitedStates.JHU_ConfirmedCases.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Otsego_Michigan_UnitedStates.NYT_ConfirmedCases.data|Otsego_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Otsego_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Otsego_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Otsego_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|98.0|0|98.0|0|10.0|0|0.0|100
0|2020-05-15|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-16|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-17|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-18|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-19|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-20|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-21|99.0|0|99.0|0|10.0|0|0.0|100
0|2020-05-22|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-23|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-24|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-25|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-26|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-27|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-28|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-29|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-30|100.0|0|100.0|0|10.0|0|0.0|100
0|2020-05-31|102.0|0|102.0|0|10.0|0|0.0|100
0|2020-06-01|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-02|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-03|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-04|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-05|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-06|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-07|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-08|102.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-09|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-10|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-11|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-12|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-13|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-14|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-15|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-16|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-17|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-18|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-19|120.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-20|121.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-21|121.0|0|131.0|0|10.0|0|0.0|100
0|2020-06-22|121.0|0|132.0|0|10.0|0|0.0|100
0|2020-06-23|121.0|0|132.0|0|10.0|0|0.0|100
0|2020-06-24|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-25|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-26|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-27|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-28|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-29|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-06-30|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-07-01|122.0|0|133.0|0|10.0|0|0.0|100
0|2020-07-02|122.0|0|134.0|0|10.0|0|0.0|100
0|2020-07-03|123.0|0|134.0|0|10.0|0|0.0|100
0|2020-07-04|123.0|0|134.0|0|10.0|0|0.0|100
0|2020-07-05|123.0|0|134.0|0|10.0|0|0.0|100
0|2020-07-06|124.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-07|124.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-08|124.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-09|124.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-10|124.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-11|125.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-12|125.0|0|135.0|0|10.0|0|0.0|100
0|2020-07-13|125.0|0|136.0|0|10.0|0|0.0|100
0|2020-07-14|125.0|0|137.0|0|10.0|0|0.0|100
0|2020-07-15|126.0|0|137.0|0|10.0|0|0.0|100
0|2020-07-16|127.0|0|138.0|0|10.0|0|0.0|100
0|2020-07-17|127.0|0|138.0|0|10.0|0|0.0|100
0|2020-07-18|127.0|0|138.0|0|10.0|0|0.0|100
0|2020-07-19|127.0|0|138.0|0|10.0|0|0.0|100
0|2020-07-20|127.0|0|138.0|0|10.0|0|0.0|100
0|2020-07-21|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-22|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-23|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-24|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-25|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-26|128.0|0|139.0|0|10.0|0|0.0|100
0|2020-07-27|129.0|0|140.0|0|10.0|0|0.0|100
0|2020-07-28|130.0|0|141.0|0|10.0|0|0.0|100
0|2020-07-29|132.0|0|142.0|0|10.0|0|0.0|100
0|2020-07-30|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-07-31|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-01|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-02|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-03|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-04|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-05|131.0|0|142.0|0|10.0|0|0.0|100
0|2020-08-06|131.0|0|144.0|0|10.0|0|0.0|100
0|2020-08-07|134.0|0|145.0|0|10.0|0|0.0|100
0|2020-08-08|134.0|0|145.0|0|10.0|0|0.0|100
0|2020-08-09|135.0|0|145.0|0|10.0|0|0.0|100
0|2020-08-10|135.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-11|135.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-12|135.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-13|135.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-14|135.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-15|136.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-16|136.0|0|146.0|0|11.0|0|0.0|100
0|2020-08-17|136.0|0|147.0|0|11.0|0|0.0|100
0|2020-08-18|136.0|0|147.0|0|11.0|0|0.0|100
0|2020-08-19|136.0|0|147.0|0|11.0|0|0.0|100
0|2020-08-20|136.0|0|147.0|0|11.0|0|0.0|100
0|2020-08-21|136.0|0|148.0|0|11.0|0|0.0|100
0|2020-08-22|137.0|0|148.0|0|11.0|0|0.0|100
0|2020-08-23|137.0|0|148.0|0|11.0|0|0.0|100
0|2020-08-24|138.0|0|150.0|0|11.0|0|0.0|100
0|2020-08-25|140.0|0|152.0|0|11.0|0|0.0|100
0|2020-08-26|143.0|0|154.0|0|11.0|0|0.0|100
0|2020-08-27|144.0|0|154.0|0|11.0|0|0.0|100
0|2020-08-28|143.0|0|154.0|0|11.0|0|0.0|100
0|2020-08-29|143.0|0|154.0|0|11.0|0|0.0|100
0|2020-08-30|144.0|0|154.0|0|11.0|0|0.0|100
0|2020-08-31|144.0|0|155.0|0|11.0|0|0.0|100
0|2020-09-01|147.0|0|157.0|0|11.0|0|0.0|100
0|2020-09-02|147.0|0|158.0|0|11.0|0|0.0|100
0|2020-09-03|147.0|0|160.0|0|11.0|0|0.0|100
0|2020-09-04|151.0|0|162.0|0|11.0|0|0.0|100
0|2020-09-05|154.0|0|162.0|0|11.0|0|0.0|100
0|2020-09-06|154.0|0|162.0|0|11.0|0|0.0|100
0|2020-09-07|156.0|0|162.0|0|11.0|0|0.0|100
0|2020-09-08|156.0|0|167.0|0|11.0|0|0.0|100
0|2020-09-09|158.0|0|167.0|0|11.0|0|0.0|100
0|2020-09-10|157.0|0|168.0|0|11.0|0|0.0|100
0|2020-09-11|157.0|0|168.0|0|11.0|0|0.0|100
0|2020-09-12|157.0|0|168.0|0|11.0|0|0.0|100
0|2020-09-13|157.0|0|168.0|0|11.0|0|0.0|100
0|2020-09-14|157.0|0|171.0|0|11.0|0|0.0|100
0|2020-09-15|159.0|0|171.0|0|11.0|0|0.0|100
0|2020-09-16|162.0|0|173.0|0|11.0|0|0.0|100
0|2020-09-17|162.0|0|175.0|0|11.0|0|0.0|100
0|2020-09-18|165.0|0|176.0|0|11.0|0|0.0|100
0|2020-09-19|168.0|0|176.0|0|11.0|0|0.0|100
0|2020-09-20|168.0|0|176.0|0|11.0|0|0.0|100
0|2020-09-21|171.0|0|176.0|0|11.0|0|0.0|100
0|2020-09-22|171.0|0|183.0|0|11.0|0|0.0|100
0|2020-09-23|172.0|0|183.0|0|11.0|0|0.0|100
0|2020-09-24|174.0|0|183.0|0|11.0|0|0.0|100
0|2020-09-25|174.0|0|186.0|0|11.0|0|0.0|100
0|2020-09-26|176.0|0|186.0|0|11.0|0|0.0|100
0|2020-09-27|176.0|0|186.0|0|11.0|0|0.0|100
0|2020-09-28|179.0|0|190.0|0|11.0|0|0.0|100
0|2020-09-29|180.0|0|191.0|0|11.0|0|0.0|100
0|2020-09-30|182.0|0|182.0|0|11.0|0|0.0|100
0|2020-10-01|186.0|0|198.0|0|12.0|0|0.0|100
0|2020-10-02|188.0|0|198.0|0|12.0|0|0.0|100
0|2020-10-03|187.0|0|198.0|0|12.0|0|0.0|100
0|2020-10-04|187.0|0|198.0|0|12.0|0|0.0|100
0|2020-10-05|189.0|0|200.0|0|12.0|0|0.0|100
0|2020-10-06|190.0|0|201.0|0|11.0|0|0.0|100
0|2020-10-07|191.0|0|203.0|0|11.0|0|0.0|100
0|2020-10-08|193.0|0|205.0|0|12.0|0|0.0|100
0|2020-10-09|196.0|0|208.0|0|12.0|0|0.0|100
0|2020-10-10|201.0|0|208.0|0|11.0|0|0.0|100
0|2020-10-11|201.0|0|208.0|0|11.0|0|0.0|100
0|2020-10-12|201.0|0|212.0|0|11.0|0|0.0|100
0|2020-10-13|202.0|0|214.0|0|11.0|0|0.0|100
0|2020-10-14|203.0|0|214.0|0|11.0|0|0.0|100
0|2020-10-15|203.0|0|214.0|0|11.0|0|0.0|100
0|2020-10-16|205.0|0|215.0|0|11.0|0|0.0|100
0|2020-10-17|206.0|0|215.0|0|11.0|0|0.0|100
0|2020-10-18|206.0|0|215.0|0|11.0|0|0.0|100
0|2020-10-19|210.0|0|222.0|0|11.0|0|0.0|100
0|2020-10-20|215.0|0|229.0|0|11.0|0|0.0|100
0|2020-10-21|221.0|0|234.0|0|11.0|0|0.0|100
0|2020-10-22|221.0|0|238.0|0|11.0|0|0.0|100
0|2020-10-23|221.0|0|246.0|0|11.0|0|0.0|100
0|2020-10-24|221.0|0|246.0|0|11.0|0|0.0|100
0|2020-10-25|221.0|0|246.0|0|11.0|0|0.0|100
0|2020-10-26|221.0|0|256.0|0|11.0|0|0.0|100
0|2020-10-27|221.0|0|265.0|0|11.0|0|0.0|100
0|2020-10-28|221.0|0|278.0|0|11.0|0|0.0|100
0|2020-10-29|273.0|0|286.0|0|12.0|0|0.0|100
0|2020-10-30|284.0|0|297.0|0|12.0|0|0.0|100
0|2020-10-31|287.0|0|297.0|0|12.0|0|0.0|100
0|2020-11-01|287.0|0|297.0|0|12.0|0|0.0|100
0|2020-11-02|302.0|0|311.0|0|12.0|0|0.0|100
0|2020-11-03|317.0|0|331.0|0|12.0|0|0.0|100
0|2020-11-04|322.0|0|335.0|0|12.0|0|0.0|100
0|2020-11-05|322.0|0|357.0|0|12.0|0|0.0|100
0|2020-11-06|322.0|0|373.0|0|12.0|0|0.0|100
0|2020-11-07|367.0|0|373.0|0|12.0|0|0.0|100
0|2020-11-08|367.0|0|373.0|0|12.0|0|0.0|100
0|2020-11-09|405.0|0|420.0|0|12.0|0|0.0|100
0|2020-11-10|405.0|0|443.0|0|12.0|0|0.0|100
0|2020-11-11|450.0|0|469.0|0|12.0|0|0.0|100
0|2020-11-12|450.0|0|496.0|0|12.0|0|0.0|100
0|2020-11-13|512.0|0|525.0|0|12.0|0|0.0|100
0|2020-11-14|512.0|0|530.0|0|12.0|0|0.0|100
0|2020-11-15|512.0|0|557.0|0|12.0|0|0.0|100
0|2020-11-16|530.0|0|562.0|0|14.0|0|0.0|100
0|2020-11-17|530.0|0|584.0|0|14.0|0|0.0|100
0|2020-11-18|588.0|0|601.0|0|15.0|0|0.0|100
0|2020-11-19|603.0|0|617.0|0|15.0|0|0.0|100
0|2020-11-20|620.0|0|631.0|0|15.0|0|0.0|100
0|2020-11-21|630.0|0|631.0|0|16.0|0|0.0|100
0|2020-11-22|630.0|0|631.0|0|16.0|0|0.0|100
0|2020-11-23|630.0|0|682.0|0|16.0|0|0.0|100
0|2020-11-24|682.0|0|762.0|0|16.0|0|0.0|100
0|2020-11-25|698.0|0|797.0|0|16.0|0|0.0|100
0|2020-11-26|698.0|0|797.0|0|16.0|0|0.0|100
0|2020-11-27|725.0|0|797.0|0|16.0|0|0.0|100
0|2020-11-28|725.0|0|797.0|0|16.0|0|0.0|100
0|2020-11-29|747.0|0|797.0|0|16.0|0|0.0|100
0|2020-11-30|757.0|0|862.0|0|16.0|0|0.0|100
0|2020-12-01|757.0|0|874.0|0|16.0|0|0.0|100
0|2020-12-02|786.0|0|900.0|0|16.0|0|0.0|100
0|2020-12-03|805.0|0|920.0|0|16.0|0|0.0|100
0|2020-12-04|815.0|0|932.0|0|18.0|0|0.0|100
0|2020-12-05|829.0|0|932.0|0|19.0|0|0.0|100
0|2020-12-06|829.0|0|932.0|0|19.0|0|0.0|100
0|2020-12-07|846.0|0|936.0|0|19.0|0|0.0|100
0|2020-12-08|846.0|0|981.0|0|19.0|0|0.0|100
0|2020-12-09|859.0|0|984.0|0|19.0|0|0.0|100
0|2020-12-10|859.0|0|1000.0|0|19.0|0|0.0|100
0|2020-12-11|859.0|0|1032.0|0|19.0|0|0.0|100
0|2020-12-12|896.0|0|1032.0|0|19.0|0|0.0|100
0|2020-12-13|896.0|0|1032.0|0|19.0|0|0.0|100
0|2020-12-14|909.0|0|1054.0|0|19.0|0|0.0|100
0|2020-12-15|909.0|0|1058.0|0|19.0|0|0.0|100
0|2020-12-16|909.0|0|1067.0|0|19.0|0|0.0|100
0|2020-12-17|909.0|0|1072.0|0|19.0|0|0.0|100
0|2020-12-18|909.0|0|1091.0|0|19.0|0|0.0|100
0|2020-12-19|966.0|0|1091.0|0|20.0|0|0.0|100
0|2020-12-20|966.0|0|1091.0|0|20.0|0|0.0|100
0|2020-12-21|966.0|0|1135.0|0|20.0|0|0.0|100
0|2020-12-22|966.0|0|1145.0|0|20.0|0|0.0|100
0|2020-12-23|966.0|0|1150.0|0|20.0|0|0.0|100
0|2020-12-24|966.0|0|1150.0|0|20.0|0|0.0|100
0|2020-12-25|966.0|0|1150.0|0|20.0|0|0.0|100
0|2020-12-26|966.0|0|1150.0|0|20.0|0|0.0|100
0|2020-12-27|966.0|0|1150.0|0|20.0|0|0.0|100
0|2020-12-28|966.0|0|1175.0|0|20.0|0|0.0|100
0|2020-12-29|1012.0|0|1181.0|0|22.0|0|0.0|100
0|2020-12-30|1015.0|0|1186.0|0|22.0|0|0.0|100
0|2020-12-31|1015.0|0|1186.0|0|22.0|0|0.0|100
0|2021-01-01|1015.0|0|1186.0|0|22.0|0|0.0|100
0|2021-01-02|1011.0|0|1186.0|0|23.0|0|0.0|100
0|2021-01-03|1011.0|0|1186.0|0|23.0|0|0.0|100
0|2021-01-04|1019.0|0|1193.0|0|24.0|0|0.0|100
0|2021-01-05|1022.0|0|1195.0|0|24.0|0|0.0|100
0|2021-01-06|1025.0|0|1203.0|0|24.0|0|0.0|100
0|2021-01-07|1031.0|0|1203.0|0|24.0|0|0.0|100
0|2021-01-08|1042.0|0|1216.0|0|25.0|0|0.0|100
0|2021-01-09|1042.0|0|1216.0|0|25.0|0|0.0|100
0|2021-01-10|1042.0|0|1216.0|0|25.0|0|0.0|100
0|2021-01-11|1042.0|0|1223.0|0|25.0|0|0.0|100
0|2021-01-12|1053.0|0|1229.0|0|25.0|0|0.0|100
0|2021-01-13|1059.0|0|1234.0|0|25.0|0|0.0|100
0|2021-01-14|1062.0|0|1237.0|0|25.0|0|0.0|100
0|2021-01-15|1067.0|0|1244.0|0|25.0|0|0.0|100
0|2021-01-16|1070.0|0|1244.0|0|25.0|0|0.0|100
0|2021-01-17|1070.0|0|1244.0|0|25.0|0|0.0|100
0|2021-01-18|1072.0|0|1247.0|0|25.0|0|0.0|100
0|2021-01-19|1072.0|0|1247.0|0|25.0|0|0.0|100
0|2021-01-20|1072.0|0|1248.0|0|25.0|0|0.0|100
0|2021-01-21|1072.0|0|1250.0|0|25.0|0|0.0|100
0|2021-01-22|1075.0|0|1251.0|0|25.0|0|0.0|100
0|2021-01-23|1077.0|0|1251.0|0|25.0|0|0.0|100
0|2021-01-24|1077.0|0|1251.0|0|25.0|0|0.0|100
0|2021-01-25|1077.0|0|1253.0|0|25.0|0|0.0|100
0|2021-01-26|1079.0|0|1254.0|0|25.0|0|0.0|100
0|2021-01-27|1083.0|0|1260.0|0|25.0|0|0.0|100
0|2021-01-28|1085.0|0|1261.0|0|25.0|0|0.0|100
0|2021-01-29|1086.0|0|1262.0|0|25.0|0|0.0|100
0|2021-01-30|1086.0|0|1262.0|0|25.0|0|0.0|100
0|2021-01-31|1086.0|0|1262.0|0|25.0|0|0.0|100
0|2021-02-01|1086.0|0|1268.0|0|25.0|0|0.0|100
0|2021-02-02|1086.0|0|1277.0|0|25.0|0|0.0|100
0|2021-02-03|1086.0|0|1285.0|0|25.0|0|0.0|100
0|2021-02-04|1086.0|0|1286.0|0|25.0|0|0.0|100
0|2021-02-05|1109.0|0|1292.0|0|25.0|0|0.0|100
0|2021-02-06|1109.0|0|1292.0|0|25.0|0|0.0|100
0|2021-02-07|1109.0|0|1292.0|0|25.0|0|0.0|100
