|dates|Unassigned_Colorado_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Colorado_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|71.0|0|46.0|0|1.0|0|0.0|100
0|2020-05-15|61.0|0|36.0|0|1.0|0|0.0|100
0|2020-05-16|77.0|0|48.0|0|1.0|0|0.0|100
0|2020-05-17|83.0|0|54.0|0|1.0|0|0.0|100
0|2020-05-18|78.0|0|50.0|0|1.0|0|0.0|100
0|2020-05-19|65.0|0|37.0|0|1.0|0|0.0|100
0|2020-05-20|67.0|0|39.0|0|1.0|0|0.0|100
0|2020-05-21|91.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-22|94.0|0|63.0|0|1.0|0|0.0|100
0|2020-05-23|126.0|0|94.0|0|0.0|0|0.0|100
0|2020-05-24|125.0|0|91.0|0|0.0|0|0.0|100
0|2020-05-25|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-11|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-12|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-13|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-14|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-15|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-16|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-17|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-18|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-19|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-20|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-21|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-22|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-23|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-24|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-25|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-26|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-27|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-28|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-29|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-30|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-31|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-01|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-02|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-03|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-04|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-05|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-06|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-07|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-08|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-09|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-10|125.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-09-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-10-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-03|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-04|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-05|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-06|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-07|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-08|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-09|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-10|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-11|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-12|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-13|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-14|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-15|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-16|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-17|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-18|23.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-19|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-20|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-21|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-22|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-23|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-24|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-25|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-26|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-27|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-28|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-29|27.0|0|0.0|100|0.0|0|0.0|100
0|2020-11-30|27.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-01|27.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-02|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-03|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-04|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-05|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-06|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-07|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-08|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-09|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-10|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-11|26.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-12|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-13|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-14|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-15|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-16|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-17|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-18|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-19|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-20|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-21|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-22|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-23|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-24|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-25|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-26|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-27|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-28|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-29|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-30|25.0|0|0.0|100|0.0|0|0.0|100
0|2020-12-31|25.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-01|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-02|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-03|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-04|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-05|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-06|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-07|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-08|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-09|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-10|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-11|27.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-12|29.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-13|29.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-14|29.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-15|30.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-16|31.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-17|32.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-18|32.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-19|33.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-20|34.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-21|35.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-22|35.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-23|35.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-24|35.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-25|70.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-26|70.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-27|76.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-28|76.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-29|76.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-30|38.0|0|0.0|100|0.0|0|0.0|100
0|2021-01-31|38.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-01|38.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-02|78.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-03|40.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-04|40.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-05|80.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-06|41.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-07|41.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-08|41.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-09|42.0|0|0.0|100|0.0|0|0.0|100
0|2021-02-10|42.0|0|0.0|100|0.0|0|0.0|100
