|dates|Thayer_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Thayer_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Thayer_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Thayer_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Thayer_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Thayer_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Thayer_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Thayer_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-11|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-07-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-07-18|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-19|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-20|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-22|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-23|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-24|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-25|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-07-31|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-01|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-02|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-03|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-05|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-06|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-07|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-10|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-12|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-17|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-19|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-20|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-21|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-22|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-23|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-24|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-25|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-26|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-28|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-29|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-30|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-04|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-06|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-08|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-09|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-10|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-11|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-13|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-14|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-15|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-16|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-09-18|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-19|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-20|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-21|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-22|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-23|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-24|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-09-25|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-26|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-27|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-29|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-09-30|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-01|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-02|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-03|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-04|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-05|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-06|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-07|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-08|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-09|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-10|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-11|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-10-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-10-13|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-14|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-10-15|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-10-16|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-17|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-10-18|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-10-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-10-20|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-10-21|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-10-22|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-10-23|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-10-24|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-25|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-10-26|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-10-27|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-10-28|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-10-29|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-10-30|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-10-31|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-01|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-11-02|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-11-03|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-11-04|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-11-05|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-11-06|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-11-07|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-11-08|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-11-09|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-11-10|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-11-11|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-11-12|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-11-13|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-11-14|155.0|0|155.0|0|1.0|0|0.0|100
0|2020-11-15|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-11-16|161.0|0|161.0|0|1.0|0|0.0|100
0|2020-11-17|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-11-18|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-11-19|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-11-20|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-11-21|215.0|0|215.0|0|2.0|0|0.0|100
0|2020-11-22|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-11-23|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-11-24|226.0|0|233.0|0|2.0|0|0.0|100
0|2020-11-25|233.0|0|241.0|0|2.0|0|0.0|100
0|2020-11-26|253.0|0|253.0|0|2.0|0|0.0|100
0|2020-11-27|254.0|0|254.0|0|2.0|0|0.0|100
0|2020-11-28|257.0|0|257.0|0|2.0|0|0.0|100
0|2020-11-29|257.0|0|257.0|0|2.0|0|0.0|100
0|2020-11-30|259.0|0|259.0|0|2.0|0|0.0|100
0|2020-12-01|263.0|0|263.0|0|2.0|0|0.0|100
0|2020-12-02|269.0|0|269.0|0|2.0|0|0.0|100
0|2020-12-03|279.0|0|279.0|0|2.0|0|0.0|100
0|2020-12-04|284.0|0|284.0|0|2.0|0|0.0|100
0|2020-12-05|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-12-06|285.0|0|285.0|0|2.0|0|0.0|100
0|2020-12-07|294.0|0|294.0|0|2.0|0|0.0|100
0|2020-12-08|294.0|0|294.0|0|2.0|0|0.0|100
0|2020-12-09|295.0|0|295.0|0|2.0|0|0.0|100
0|2020-12-10|298.0|0|298.0|0|2.0|0|0.0|100
0|2020-12-11|307.0|0|307.0|0|2.0|0|0.0|100
0|2020-12-12|310.0|0|310.0|0|2.0|0|0.0|100
0|2020-12-13|311.0|0|311.0|0|2.0|0|0.0|100
0|2020-12-14|319.0|0|319.0|0|2.0|0|0.0|100
0|2020-12-15|330.0|0|330.0|0|2.0|0|0.0|100
0|2020-12-16|332.0|0|332.0|0|2.0|0|0.0|100
0|2020-12-17|340.0|0|340.0|0|2.0|0|0.0|100
0|2020-12-18|343.0|0|343.0|0|2.0|0|0.0|100
0|2020-12-19|342.0|0|342.0|0|2.0|0|0.0|100
0|2020-12-20|342.0|0|342.0|0|2.0|0|0.0|100
0|2020-12-21|347.0|0|347.0|0|2.0|0|0.0|100
0|2020-12-22|350.0|0|350.0|0|2.0|0|0.0|100
0|2020-12-23|352.0|0|352.0|0|2.0|0|0.0|100
0|2020-12-24|359.0|0|359.0|0|2.0|0|0.0|100
0|2020-12-25|359.0|0|359.0|0|2.0|0|0.0|100
0|2020-12-26|359.0|0|359.0|0|2.0|0|0.0|100
0|2020-12-27|360.0|0|360.0|0|2.0|0|0.0|100
0|2020-12-28|365.0|0|365.0|0|2.0|0|0.0|100
0|2020-12-29|370.0|0|370.0|0|3.0|0|0.0|100
0|2020-12-30|377.0|0|377.0|0|3.0|0|0.0|100
0|2020-12-31|382.0|0|382.0|0|3.0|0|0.0|100
0|2021-01-01|382.0|0|382.0|0|3.0|0|0.0|100
0|2021-01-02|383.0|0|383.0|0|3.0|0|0.0|100
0|2021-01-03|384.0|0|384.0|0|3.0|0|0.0|100
0|2021-01-04|389.0|0|389.0|0|3.0|0|0.0|100
0|2021-01-05|390.0|0|390.0|0|3.0|0|0.0|100
0|2021-01-06|394.0|0|394.0|0|3.0|0|0.0|100
0|2021-01-07|397.0|0|397.0|0|3.0|0|0.0|100
0|2021-01-08|401.0|0|401.0|0|3.0|0|0.0|100
0|2021-01-09|402.0|0|402.0|0|3.0|0|0.0|100
0|2021-01-10|405.0|0|405.0|0|3.0|0|0.0|100
0|2021-01-11|411.0|0|411.0|0|3.0|0|0.0|100
0|2021-01-12|412.0|0|412.0|0|3.0|0|0.0|100
0|2021-01-13|415.0|0|415.0|0|3.0|0|0.0|100
0|2021-01-14|421.0|0|421.0|0|3.0|0|0.0|100
0|2021-01-15|424.0|0|424.0|0|3.0|0|0.0|100
0|2021-01-16|424.0|0|424.0|0|3.0|0|0.0|100
0|2021-01-17|428.0|0|428.0|0|3.0|0|0.0|100
0|2021-01-18|431.0|0|431.0|0|3.0|0|0.0|100
0|2021-01-19|431.0|0|431.0|0|3.0|0|0.0|100
0|2021-01-20|440.0|0|440.0|0|3.0|0|0.0|100
0|2021-01-21|446.0|0|446.0|0|3.0|0|0.0|100
0|2021-01-22|446.0|0|446.0|0|3.0|0|0.0|100
0|2021-01-23|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-01-24|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-01-25|450.0|0|450.0|0|3.0|0|0.0|100
0|2021-01-26|451.0|0|451.0|0|3.0|0|0.0|100
0|2021-01-27|453.0|0|453.0|0|3.0|0|0.0|100
0|2021-01-28|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-01-29|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-01-30|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-01-31|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-02-01|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-02-02|454.0|0|454.0|0|3.0|0|0.0|100
0|2021-02-03|457.0|0|457.0|0|3.0|0|0.0|100
0|2021-02-04|459.0|0|459.0|0|3.0|0|0.0|100
0|2021-02-05|460.0|0|460.0|0|3.0|0|0.0|100
0|2021-02-06|461.0|0|461.0|0|3.0|0|0.0|100
0|2021-02-07|461.0|0|461.0|0|3.0|0|0.0|100
0|2021-02-08|461.0|0|461.0|0|3.0|0|0.0|100
0|2021-02-09|461.0|0|461.0|0|3.0|0|0.0|100
