|dates|Pope_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Pope_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Pope_Minnesota_UnitedStates.NYT_ConfirmedCases.data|Pope_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|Pope_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Pope_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Pope_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Pope_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-18|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-05-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-22|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-23|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-06-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-07|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-08|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-09|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-10|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-11|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-12|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-15|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-16|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-17|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-23|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-25|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-26|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-27|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-06-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-03|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-04|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-05|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-06|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-10|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-11|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-12|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-13|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-15|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-07-17|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-18|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-07-21|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-22|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-23|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-24|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-25|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-26|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-27|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-28|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-29|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-30|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-31|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-01|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-02|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-08-03|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-04|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-05|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-06|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-07|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-08|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-08-09|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-10|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-11|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-12|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-13|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-14|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-15|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-16|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-17|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-08-18|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-19|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-20|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-22|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-23|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-08-24|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-25|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-26|60.0|0|60.0|0|0.0|0|0.0|100
0|2020-08-27|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-28|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-29|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-30|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-31|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-01|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-02|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-03|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-04|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-09-05|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-06|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-09-07|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-08|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-09|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-10|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-11|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-12|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-13|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-14|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-15|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-16|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-17|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-18|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-19|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-20|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-21|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-22|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-23|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-09-24|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-25|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-26|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-09-27|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-09-28|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-09-29|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-30|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-01|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-10-02|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-03|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-04|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-10-05|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-06|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-07|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-08|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-09|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-10|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-11|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-12|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-13|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-14|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-10-15|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-10-16|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-10-17|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-18|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-10-19|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-20|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-21|148.0|0|148.0|0|0.0|0|0.0|100
0|2020-10-22|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-10-23|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-24|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-10-25|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-10-26|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-27|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-10-28|165.0|0|165.0|0|0.0|0|0.0|100
0|2020-10-29|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-30|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-10-31|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-11-01|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-11-02|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-11-03|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-11-04|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-05|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-11-06|222.0|0|222.0|0|0.0|0|0.0|100
0|2020-11-07|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-11-08|243.0|0|243.0|0|1.0|0|0.0|100
0|2020-11-09|245.0|0|245.0|0|1.0|0|0.0|100
0|2020-11-10|258.0|0|258.0|0|1.0|0|0.0|100
0|2020-11-11|274.0|0|274.0|0|1.0|0|0.0|100
0|2020-11-12|302.0|0|302.0|0|0.0|0|0.0|100
0|2020-11-13|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-11-14|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-11-15|361.0|0|361.0|0|0.0|0|0.0|100
0|2020-11-16|372.0|0|372.0|0|0.0|0|0.0|100
0|2020-11-17|389.0|0|389.0|0|0.0|0|0.0|100
0|2020-11-18|406.0|0|406.0|0|0.0|0|0.0|100
0|2020-11-19|419.0|0|419.0|0|0.0|0|0.0|100
0|2020-11-20|434.0|0|434.0|0|0.0|0|0.0|100
0|2020-11-21|443.0|0|443.0|0|0.0|0|0.0|100
0|2020-11-22|462.0|0|462.0|0|0.0|0|0.0|100
0|2020-11-23|482.0|0|482.0|0|0.0|0|0.0|100
0|2020-11-24|491.0|0|491.0|0|0.0|0|0.0|100
0|2020-11-25|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-11-26|499.0|0|499.0|0|0.0|0|0.0|100
0|2020-11-27|507.0|0|507.0|0|1.0|0|0.0|100
0|2020-11-28|528.0|0|528.0|0|1.0|0|0.0|100
0|2020-11-29|539.0|0|539.0|0|1.0|0|0.0|100
0|2020-11-30|553.0|0|553.0|0|1.0|0|0.0|100
0|2020-12-01|557.0|0|557.0|0|1.0|0|0.0|100
0|2020-12-02|564.0|0|564.0|0|1.0|0|0.0|100
0|2020-12-03|572.0|0|572.0|0|1.0|0|0.0|100
0|2020-12-04|581.0|0|581.0|0|1.0|0|0.0|100
0|2020-12-05|593.0|0|593.0|0|2.0|0|0.0|100
0|2020-12-06|599.0|0|599.0|0|2.0|0|0.0|100
0|2020-12-07|604.0|0|604.0|0|2.0|0|0.0|100
0|2020-12-08|609.0|0|609.0|0|2.0|0|0.0|100
0|2020-12-09|615.0|0|615.0|0|3.0|0|0.0|100
0|2020-12-10|621.0|0|621.0|0|3.0|0|0.0|100
0|2020-12-11|627.0|0|627.0|0|3.0|0|0.0|100
0|2020-12-12|633.0|0|633.0|0|3.0|0|0.0|100
0|2020-12-13|638.0|0|638.0|0|3.0|0|0.0|100
0|2020-12-14|650.0|0|650.0|0|3.0|0|0.0|100
0|2020-12-15|651.0|0|651.0|0|3.0|0|0.0|100
0|2020-12-16|655.0|0|655.0|0|3.0|0|0.0|100
0|2020-12-17|660.0|0|660.0|0|3.0|0|0.0|100
0|2020-12-18|663.0|0|663.0|0|3.0|0|0.0|100
0|2020-12-19|665.0|0|665.0|0|3.0|0|0.0|100
0|2020-12-20|671.0|0|671.0|0|3.0|0|0.0|100
0|2020-12-21|673.0|0|673.0|0|3.0|0|0.0|100
0|2020-12-22|673.0|0|673.0|0|3.0|0|0.0|100
0|2020-12-23|672.0|0|672.0|0|3.0|0|0.0|100
0|2020-12-24|676.0|0|676.0|0|3.0|0|0.0|100
0|2020-12-25|676.0|0|676.0|0|3.0|0|0.0|100
0|2020-12-26|680.0|0|680.0|0|3.0|0|0.0|100
0|2020-12-27|687.0|0|687.0|0|3.0|0|0.0|100
0|2020-12-28|687.0|0|687.0|0|3.0|0|0.0|100
0|2020-12-29|687.0|0|687.0|0|4.0|0|0.0|100
0|2020-12-30|689.0|0|689.0|0|4.0|0|0.0|100
0|2020-12-31|690.0|0|690.0|0|4.0|0|0.0|100
0|2021-01-01|690.0|0|690.0|0|4.0|0|0.0|100
0|2021-01-02|692.0|0|692.0|0|4.0|0|0.0|100
0|2021-01-03|692.0|0|692.0|0|4.0|0|0.0|100
0|2021-01-04|696.0|0|696.0|0|4.0|0|0.0|100
0|2021-01-05|697.0|0|697.0|0|4.0|0|0.0|100
0|2021-01-06|698.0|0|698.0|0|4.0|0|0.0|100
0|2021-01-07|707.0|0|707.0|0|5.0|0|0.0|100
0|2021-01-08|718.0|0|718.0|0|5.0|0|0.0|100
0|2021-01-09|724.0|0|724.0|0|5.0|0|0.0|100
0|2021-01-10|731.0|0|731.0|0|5.0|0|0.0|100
0|2021-01-11|732.0|0|732.0|0|5.0|0|0.0|100
0|2021-01-12|732.0|0|732.0|0|5.0|0|0.0|100
0|2021-01-13|733.0|0|733.0|0|5.0|0|0.0|100
0|2021-01-14|735.0|0|735.0|0|5.0|0|0.0|100
0|2021-01-15|735.0|0|735.0|0|5.0|0|0.0|100
0|2021-01-16|735.0|0|735.0|0|5.0|0|0.0|100
0|2021-01-17|737.0|0|737.0|0|5.0|0|0.0|100
0|2021-01-18|738.0|0|738.0|0|5.0|0|0.0|100
0|2021-01-19|738.0|0|738.0|0|5.0|0|0.0|100
0|2021-01-20|741.0|0|741.0|0|5.0|0|0.0|100
0|2021-01-21|742.0|0|742.0|0|5.0|0|0.0|100
0|2021-01-22|743.0|0|743.0|0|5.0|0|0.0|100
0|2021-01-23|746.0|0|746.0|0|5.0|0|0.0|100
0|2021-01-24|747.0|0|747.0|0|5.0|0|0.0|100
0|2021-01-25|748.0|0|748.0|0|5.0|0|0.0|100
0|2021-01-26|748.0|0|748.0|0|5.0|0|0.0|100
0|2021-01-27|749.0|0|749.0|0|5.0|0|0.0|100
0|2021-01-28|750.0|0|750.0|0|5.0|0|0.0|100
0|2021-01-29|751.0|0|751.0|0|5.0|0|0.0|100
0|2021-01-30|751.0|0|751.0|0|5.0|0|0.0|100
0|2021-01-31|753.0|0|753.0|0|5.0|0|0.0|100
0|2021-02-01|755.0|0|755.0|0|5.0|0|0.0|100
0|2021-02-02|755.0|0|755.0|0|5.0|0|0.0|100
0|2021-02-03|756.0|0|756.0|0|5.0|0|0.0|100
0|2021-02-04|759.0|0|759.0|0|5.0|0|0.0|100
0|2021-02-05|759.0|0|759.0|0|5.0|0|0.0|100
0|2021-02-06|761.0|0|761.0|0|5.0|0|0.0|100
0|2021-02-07|761.0|0|761.0|0|5.0|0|0.0|100
0|2021-02-08|762.0|0|762.0|0|5.0|0|0.0|100
0|2021-02-09|762.0|0|762.0|0|5.0|0|0.0|100
0|2021-02-10|764.0|0|764.0|0|5.0|0|0.0|100
