|dates|Duval_Texas_UnitedStates.BLS_EmployedPopulation.data|Duval_Texas_UnitedStates.BLS_EmployedPopulation.missing|Duval_Texas_UnitedStates.BLS_UnemployedPopulation.data|Duval_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Duval_Texas_UnitedStates.BLS_UnemploymentRate.data|Duval_Texas_UnitedStates.BLS_UnemploymentRate.missing|Duval_Texas_UnitedStates.BLS_LaborForcePopulation.data|Duval_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-15|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-16|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-17|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-18|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-19|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-20|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-21|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-22|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-23|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-24|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-25|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-26|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-27|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-28|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-29|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-30|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-05-31|4042.0|0|802.0|0|16.556564822460775|0|4844.0|0
0|2020-06-01|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-02|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-03|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-04|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-05|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-06|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-07|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-08|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-09|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-10|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-11|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-12|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-13|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-14|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-15|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-16|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-17|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-18|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-19|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-20|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-21|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-22|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-23|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-24|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-25|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-26|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-27|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-28|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-29|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-06-30|4155.0|0|791.0|0|15.992721391023048|0|4946.0|0
0|2020-07-01|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-02|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-03|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-04|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-05|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-06|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-07|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-08|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-09|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-10|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-11|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-12|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-13|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-14|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-15|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-16|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-17|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-18|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-19|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-20|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-21|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-22|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-23|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-24|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-25|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-26|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-27|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-28|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-29|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-30|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-07-31|4168.0|0|785.0|0|15.84898041590955|0|4953.0|0
0|2020-08-01|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-02|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-03|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-04|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-05|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-06|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-07|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-08|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-09|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-10|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-11|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-12|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-13|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-14|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-15|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-16|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-17|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-18|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-19|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-20|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-21|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-22|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-23|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-24|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-25|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-26|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-27|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-28|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-29|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-30|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-08-31|4334.0|0|582.0|0|11.838893409275833|0|4916.0|0
0|2020-09-01|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-02|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-03|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-04|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-05|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-06|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-07|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-08|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-09|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-10|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-11|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-12|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-13|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-14|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-15|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-16|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-17|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-18|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-19|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-20|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-21|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-22|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-23|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-24|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-25|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-26|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-27|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-28|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-29|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-09-30|4173.0|0|688.0|0|14.153466364945485|0|4861.0|0
0|2020-10-01|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-02|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-03|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-04|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-05|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-06|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-07|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-08|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-09|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-10|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-11|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-12|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-13|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-14|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-15|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-16|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-17|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-18|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-19|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-20|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-21|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-22|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-23|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-24|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-25|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-26|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-27|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-28|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-29|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-30|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-10-31|4282.0|0|625.0|0|12.736906460158957|0|4907.0|0
0|2020-11-01|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-02|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-03|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-04|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-05|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-06|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-07|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-08|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-09|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-10|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-11|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-12|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-13|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-14|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-15|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-16|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-17|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-18|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-19|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-20|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-21|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-22|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-23|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-24|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-25|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-26|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-27|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-28|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-29|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-11-30|4177.0|0|626.0|0|13.03352071621903|0|4803.0|0
0|2020-12-01|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-02|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-03|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-04|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-05|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-06|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-07|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-08|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-09|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-10|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
0|2020-12-11|4186.0|0|594.0|0|12.426778242677825|0|4780.0|0
